chapter,verse,text
1,38,"Στραφεὶς 4762 {V-2APP-NSM} δὲ 1161 {CONJ} ὁ 3588 {T-NSM} Ἰησοῦς 2424 {N-NSM} καὶ 2532 {CONJ} θεασάμενος 2300 {V-ADP-NSM} αὐτοὺς 846 {P-APM} ἀκολουθοῦντας, 190 {V-PAP-APM} λέγει 3004 {V-PAI-3S} αὐτοῖς, 846 {P-DPM} Τί 5101 {I-ASN} ζητεῖτε, 2212 {V-PAI-2P} Οἱ 3588 {T-NPM} δὲ 1161 {CONJ} εἶπον 3004 {V-2AAI-3P} αὐτῷ, 846 {P-DSM} Ῥαββί- 4461 {HEB} ὃ 3739 {R-NSN} λέγεται 3004 {V-PPI-3S} ἑρμηνευόμενον, 2059 {V-PPP-NSN} Διδάσκαλε- 1320 {N-VSM} ποῦ 4226 {ADV-I} μένεις," 3306 {V-PAI-2S} "
1,39,"Λέγει 3004 {V-PAI-3S} αὐτοῖς, 846 {P-DPM} Ἔρχεσθε 2064 {V-PNM-2P} καὶ 2532 {CONJ} ἴδετε. 3708 {V-2AAM-2P} Ἦλθον 2064 {V-2AAI-3P} καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-3P} ποῦ 4225 {ADV} μένει· 3306 {V-PAI-3S} καὶ 2532 {CONJ} παρ’ 3844 {PREP} αὐτῷ 846 {P-DSM} ἔμειναν 3306 {V-AAI-3P} τὴν 3588 {T-ASF} ἡμέραν 2250 {N-ASF} ἐκείνην· 1565 {D-ASF} ὥρα 5610 {N-NSF} ἦν 1510 {V-IAI-3S} ὡς 5613 {ADV} δεκάτη." 1182 {A-NSF} "
1,40,Ἦν 1510 {V-IAI-3S} Ἀνδρέας 406 {N-NSM} ὁ 3588 {T-NSM} ἀδελφὸς 80 {N-NSM} Σίμωνος 4613 {N-GSM} Πέτρου 4074 {N-GSM} εἷς 1520 {A-NSM} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} δύο 1417 {A-NUI} τῶν 3588 {T-GPM} ἀκουσάντων 191 {V-AAP-GPM} παρὰ 3844 {PREP} Ἰωάννου 2491 {N-GSM} καὶ 2532 {CONJ} ἀκολουθησάντων 190 {V-AAP-GPM} αὐτῷ. 846 {P-DSM} 
1,41,"Εὑρίσκει 2147 {V-PAI-3S} οὗτος 3778 {D-NSM} πρῶτος 4413 {A-NSM-S} τὸν 3588 {T-ASM} ἀδελφὸν 80 {N-ASM} τὸν 3588 {T-ASM} ἴδιον 2398 {A-ASM} Σίμωνα, 4613 {N-ASM} καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} αὐτῷ, 846 {P-DSM} Εὑρήκαμεν 2147 {V-RAI-1P} τὸν 3588 {T-ASM} Μεσίαν- 3323 {N-ASM} ὅ 3739 {R-NSN} ἐστιν 1510 {V-PAI-3S} μεθερμηνευόμενον, 3177 {V-PPP-NSN} χριστός." 5547 {N-NSM} "
1,42,"Καὶ 2532 {CONJ} ἤγαγεν 71 {V-2AAI-3S} αὐτὸν 846 {P-ASM} πρὸς 4314 {PREP} τὸν 3588 {T-ASM} Ἰησοῦν. 2424 {N-ASM} Ἐμβλέψας 1689 {V-AAP-NSM} αὐτῷ 846 {P-DSM} ὁ 3588 {T-NSM} Ἰησοῦς 2424 {N-NSM} εἶπεν, 3004 {V-2AAI-3S} Σὺ 4771 {P-2NS} εἶ 1510 {V-PAI-2S} Σίμων 4613 {N-NSM} ὁ 3588 {T-NSM} υἱὸς 5207 {N-NSM} Ἰωνᾶ· 2495 {N-GSM} σὺ 4771 {P-2NS} κληθήσῃ 2564 {V-FPI-2S} Κηφᾶς- 2786 {N-NSM} ὃ 3739 {R-NSN} ἑρμηνεύεται 2059 {V-PPI-3S} Πέτρος." 4074 {N-NSM} "
1,43,"Τῇ 3588 {T-DSF} ἐπαύριον 1887 {ADV} ἠθέλησεν 2309 {V-AAI-3S} ἐξελθεῖν 1831 {V-2AAN} εἰς 1519 {PREP} τὴν 3588 {T-ASF} Γαλιλαίαν, 1056 {N-ASF} καὶ 2532 {CONJ} εὑρίσκει 2147 {V-PAI-3S} Φίλιππον, 5376 {N-ASM} καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} αὐτῷ 846 {P-DSM} ὁ 3588 {T-NSM} Ἰησοῦς, 2424 {N-NSM} Ἀκολούθει 190 {V-PAM-2S} μοι." 1473 {P-1DS} "
1,44,"Ἦν 1510 {V-IAI-3S} δὲ 1161 {CONJ} ὁ 3588 {T-NSM} Φίλιππος 5376 {N-NSM} ἀπὸ 575 {PREP} Βηθσαϊδά, 966 {N-PRI} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} πόλεως 4172 {N-GSF} Ἀνδρέου 406 {N-GSM} καὶ 2532 {CONJ} Πέτρου." 4074 {N-GSM} "
1,45,"Εὑρίσκει 2147 {V-PAI-3S} Φίλιππος 5376 {N-NSM} τὸν 3588 {T-ASM} Ναθαναήλ, 3482 {N-PRI} καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} αὐτῷ, 846 {P-DSM} Ὃν 3739 {R-ASM} ἔγραψεν 1125 {V-AAI-3S} Μωσῆς 3475 {N-NSM} ἐν 1722 {PREP} τῷ 3588 {T-DSM} νόμῳ 3551 {N-DSM} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} προφῆται 4396 {N-NPM} εὑρήκαμεν, 2147 {V-RAI-1P} Ἰησοῦν 2424 {N-ASM} τὸν 3588 {T-ASM} υἱὸν 5207 {N-ASM} τοῦ 3588 {T-GSM} Ἰωσὴφ 2501 {N-PRI} τὸν 3588 {T-ASM} ἀπὸ 575 {PREP} Ναζαρέτ." 3478 {N-PRI} "
1,46,"Καὶ 2532 {CONJ} εἶπεν 3004 {V-2AAI-3S} αὐτῷ 846 {P-DSM} Ναθαναήλ, 3482 {N-PRI} Ἐκ 1537 {PREP} Ναζαρὲτ 3478 {N-PRI} δύναταί 1410 {V-PNI-3S} τι 5100 {X-NSN} ἀγαθὸν 18 {A-NSN} εἶναι, 1510 {V-PAN} Λέγει 3004 {V-PAI-3S} αὐτῷ 846 {P-DSM} Φίλιππος, 5376 {N-NSM} Ἔρχου 2064 {V-PNM-2S} καὶ 2532 {CONJ} ἴδε." 2396 {V-2AAM-2S} "
1,47,"Εἶδεν 3708 {V-2AAI-3S} ὁ 3588 {T-NSM} Ἰησοῦς 2424 {N-NSM} τὸν 3588 {T-ASM} Ναθαναὴλ 3482 {N-PRI} ἐρχόμενον 2064 {V-PNP-ASM} πρὸς 4314 {PREP} αὐτόν, 846 {P-ASM} καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} περὶ 4012 {PREP} αὐτοῦ, 846 {P-GSM} Ἴδε 2396 {V-2AAM-2S} ἀληθῶς 230 {ADV} Ἰσραηλίτης, 2475 {N-NSM} ἐν 1722 {PREP} ᾧ 3739 {R-DSM} δόλος 1388 {N-NSM} οὐκ 3756 {PRT-N} ἔστιν." 1510 {V-PAI-3S} "
1,48,"Λέγει 3004 {V-PAI-3S} αὐτῷ 846 {P-DSM} Ναθαναήλ, 3482 {N-PRI} Πόθεν 4159 {ADV-I} με 1473 {P-1AS} γινώσκεις, 1097 {V-PAI-2S} Ἀπεκρίθη 611 {V-ADI-3S} Ἰησοῦς 2424 {N-NSM} καὶ 2532 {CONJ} εἶπεν 3004 {V-2AAI-3S} αὐτῷ, 846 {P-DSM} Πρὸ 4253 {PREP} τοῦ 3588 {T-GSN} σε 4771 {P-2AS} Φίλιππον 5376 {N-ASM} φωνῆσαι, 5455 {V-AAN} ὄντα 1510 {V-PAP-ASM} ὑπὸ 5259 {PREP} τὴν 3588 {T-ASF} συκῆν, 4808 {N-ASF} εἶδόν 3708 {V-2AAI-1S} σε." 4771 {P-2AS} "
