chapter,verse,text
1,15,"καὶ 2532 {CONJ} λέγων 3004 {V-PAP-NSM} ὅτι 3754 {CONJ} Πεπλήρωται 4137 {V-RPI-3S} ὁ 3588 {T-NSM} καιρός, 2540 {N-NSM} καὶ 2532 {CONJ} ἤγγικεν 1448 {V-RAI-3S} ἡ 3588 {T-NSF} βασιλεία 932 {N-NSF} τοῦ 3588 {T-GSM} θεοῦ· 2316 {N-GSM} μετανοεῖτε, 3340 {V-PAM-2P} καὶ 2532 {CONJ} πιστεύετε 4100 {V-PAM-2P} ἐν 1722 {PREP} τῷ 3588 {T-DSN} εὐαγγελίῳ." 2098 {N-DSN} "
1,16,"Περιπατῶν 4043 {V-PAP-NSM} δὲ 1161 {CONJ} παρὰ 3844 {PREP} τὴν 3588 {T-ASF} θάλασσαν 2281 {N-ASF} τῆς 3588 {T-GSF} Γαλιλαίας 1056 {N-GSF} εἶδεν 3708 {V-2AAI-3S} Σίμωνα 4613 {N-ASM} καὶ 2532 {CONJ} Ἀνδρέαν 406 {N-ASM} τὸν 3588 {T-ASM} ἀδελφὸν 80 {N-ASM} αὐτοῦ 846 {P-GSM} τοῦ 3588 {T-GSM} Σίμωνος 4613 {N-GSM} βάλλοντας 906 {V-PAP-APM} ἀμφίβληστρον 293 {N-ASN} ἐν 1722 {PREP} τῇ 3588 {T-DSF} θαλάσσῃ· 2281 {N-DSF} ἦσαν 1510 {V-IAI-3P} γὰρ 1063 {CONJ} ἁλιεῖς." 231 {N-NPM} "
1,17,"Καὶ 2532 {CONJ} εἶπεν 3004 {V-2AAI-3S} αὐτοῖς 846 {P-DPM} ὁ 3588 {T-NSM} Ἰησοῦς, 2424 {N-NSM} Δεῦτε 1205 {V-PAM-2P} ὀπίσω 3694 {ADV} μου, 1473 {P-1GS} καὶ 2532 {CONJ} ποιήσω 4160 {V-FAI-1S} ὑμᾶς 4771 {P-2AP} γενέσθαι 1096 {V-2ADN} ἁλιεῖς 231 {N-APM} ἀνθρώπων." 444 {N-GPM} "
1,18,"Καὶ 2532 {CONJ} εὐθέως 2112 {ADV} ἀφέντες 863 {V-2AAP-NPM} τὰ 3588 {T-APN} δίκτυα 1350 {N-APN} αὐτῶν, 846 {P-GPM} ἠκολούθησαν 190 {V-AAI-3P} αὐτῷ." 846 {P-DSM} "
1,19,"Καὶ 2532 {CONJ} προβὰς 4260 {V-2AAP-NSM} ἐκεῖθεν 1564 {ADV} ὀλίγον, 3641 {ADV} εἶδεν 3708 {V-2AAI-3S} Ἰάκωβον 2385 {N-ASM} τὸν 3588 {T-ASM} τοῦ 3588 {T-GSM} Ζεβεδαίου, 2199 {N-GSM} καὶ 2532 {CONJ} Ἰωάννην 2491 {N-ASM} τὸν 3588 {T-ASM} ἀδελφὸν 80 {N-ASM} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} αὐτοὺς 846 {P-APM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} πλοίῳ 4143 {N-DSN} καταρτίζοντας 2675 {V-PAP-APM} τὰ 3588 {T-APN} δίκτυα." 1350 {N-APN} "
1,20,Καὶ 2532 {CONJ} εὐθέως 2112 {ADV} ἐκάλεσεν 2564 {V-AAI-3S} αὐτούς· 846 {P-APM} καὶ 2532 {CONJ} ἀφέντες 863 {V-2AAP-NPM} τὸν 3588 {T-ASM} πατέρα 3962 {N-ASM} αὐτῶν 846 {P-GPM} Ζεβεδαῖον 2199 {N-ASM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} πλοίῳ 4143 {N-DSN} μετὰ 3326 {PREP} τῶν 3588 {T-GPM} μισθωτῶν 3411 {N-GPM} ἀπῆλθον 565 {V-2AAI-3P} ὀπίσω 3694 {ADV} αὐτοῦ. 846 {P-GSM} 
1,21,"Καὶ 2532 {CONJ} εἰσπορεύονται 1531 {V-PNI-3P} εἰς 1519 {PREP} Καπερναούμ· 2584 {N-PRI} καὶ 2532 {CONJ} εὐθέως 2112 {ADV} τοῖς 3588 {T-DPN} σάββασιν 4521 {N-DPN} εἰσελθὼν 1525 {V-2AAP-NSM} εἰς 1519 {PREP} τὴν 3588 {T-ASF} συναγωγήν, 4864 {N-ASF} ἐδίδασκεν." 1321 {V-IAI-3S} "
1,22,"Καὶ 2532 {CONJ} ἐξεπλήσσοντο 1605 {V-IPI-3P} ἐπὶ 1909 {PREP} τῇ 3588 {T-DSF} διδαχῇ 1322 {N-DSF} αὐτοῦ· 846 {P-GSM} ἦν 1510 {V-IAI-3S} γὰρ 1063 {CONJ} διδάσκων 1321 {V-PAP-NSM} αὐτοὺς 846 {P-APM} ὡς 5613 {ADV} ἐξουσίαν 1849 {N-ASF} ἔχων, 2192 {V-PAP-NSM} καὶ 2532 {CONJ} οὐχ 3756 {PRT-N} ὡς 5613 {ADV} οἱ 3588 {T-NPM} γραμματεῖς." 1122 {N-NPM} "
1,23,"Καὶ 2532 {CONJ} ἦν 1510 {V-IAI-3S} ἐν 1722 {PREP} τῇ 3588 {T-DSF} συναγωγῇ 4864 {N-DSF} αὐτῶν 846 {P-GPM} ἄνθρωπος 444 {N-NSM} ἐν 1722 {PREP} πνεύματι 4151 {N-DSN} ἀκαθάρτῳ, 169 {A-DSN} καὶ 2532 {CONJ} ἀνέκραξεν, 349 {V-AAI-3S} " "
1,24,"λέγων, 3004 {V-PAP-NSM} Ἔα, 1436 {INJ} τί 5101 {I-NSN} ἡμῖν 1473 {P-1DP} καὶ 2532 {CONJ} σοί, 4771 {P-2DS} Ἰησοῦ 2424 {N-VSM} Ναζαρηνέ, 3479 {A-VSM} Ἦλθες 2064 {V-2AAI-2S} ἀπολέσαι 622 {V-AAN} ἡμᾶς, 1473 {P-1AP} Οἶδά 1492 {V-RAI-1S} σε 4771 {P-2AS} τίς 5101 {I-NSM} εἶ, 1510 {V-PAI-2S} ὁ 3588 {T-NSM} ἅγιος 40 {A-NSM} τοῦ 3588 {T-GSM} θεοῦ." 2316 {N-GSM} "
1,25,"Καὶ 2532 {CONJ} ἐπετίμησεν 2008 {V-AAI-3S} αὐτῷ 846 {P-DSM} ὁ 3588 {T-NSM} Ἰησοῦς, 2424 {N-NSM} λέγων, 3004 {V-PAP-NSM} Φιμώθητι, 5392 {V-APM-2S} καὶ 2532 {CONJ} ἔξελθε 1831 {V-2AAM-2S} ἐξ 1537 {PREP} αὐτοῦ." 846 {P-GSM} "
1,26,"Καὶ 2532 {CONJ} σπαράξαν 4682 {V-AAP-NSN} αὐτὸν 846 {P-ASM} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} τὸ 3588 {T-NSN} ἀκάθαρτον 169 {A-NSN} καὶ 2532 {CONJ} κράξαν 2896 {V-AAP-NSN} φωνῇ 5456 {N-DSF} μεγάλῃ, 3173 {A-DSF} ἐξῆλθεν 1831 {V-2AAI-3S} ἐξ 1537 {PREP} αὐτοῦ." 846 {P-GSM} "
1,27,"Καὶ 2532 {CONJ} ἐθαμβήθησαν 2284 {V-API-3P} πάντες, 3956 {A-NPM} ὥστε 5620 {CONJ} συζητεῖν 4802 {V-PAN} πρὸς 4314 {PREP} ἑαυτούς, 1438 {F-3APM} λέγοντας, 3004 {V-PAP-APM} Τί 5101 {I-NSN} ἐστιν 1510 {V-PAI-3S} τοῦτο, 3778 {D-NSN} Τίς 5101 {I-NSF} ἡ 3588 {T-NSF} διδαχὴ 1322 {N-NSF} ἡ 3588 {T-NSF} καινὴ 2537 {A-NSF} αὕτη, 3778 {D-NSF} ὅτι 3754 {CONJ} κατ’ 2596 {PREP} ἐξουσίαν 1849 {N-ASF} καὶ 2532 {CONJ} τοῖς 3588 {T-DPN} πνεύμασιν 4151 {N-DPN} τοῖς 3588 {T-DPN} ἀκαθάρτοις 169 {A-DPN} ἐπιτάσσει, 2004 {V-PAI-3S} καὶ 2532 {CONJ} ὑπακούουσιν 5219 {V-PAI-3P} αὐτῷ," 846 {P-DSM} "
1,28,Ἐξῆλθεν 1831 {V-2AAI-3S} δὲ 1161 {CONJ} ἡ 3588 {T-NSF} ἀκοὴ 189 {N-NSF} αὐτοῦ 846 {P-GSM} εὐθὺς 2112 {ADV} εἰς 1519 {PREP} ὅλην 3650 {A-ASF} τὴν 3588 {T-ASF} περίχωρον 4066 {A-ASF} τῆς 3588 {T-GSF} Γαλιλαίας. 1056 {N-GSF} 
1,29,"Καὶ 2532 {CONJ} εὐθέως 2112 {ADV} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} συναγωγῆς 4864 {N-GSF} ἐξελθόντες, 1831 {V-2AAP-NPM} ἦλθον 2064 {V-2AAI-3P} εἰς 1519 {PREP} τὴν 3588 {T-ASF} οἰκίαν 3614 {N-ASF} Σίμωνος 4613 {N-GSM} καὶ 2532 {CONJ} Ἀνδρέου, 406 {N-GSM} μετὰ 3326 {PREP} Ἰακώβου 2385 {N-GSM} καὶ 2532 {CONJ} Ἰωάννου." 2491 {N-GSM} "
1,30,"Ἡ 3588 {T-NSF} δὲ 1161 {CONJ} πενθερὰ 3994 {N-NSF} Σίμωνος 4613 {N-GSM} κατέκειτο 2621 {V-INI-3S} πυρέσσουσα, 4445 {V-PAP-NSF} καὶ 2532 {CONJ} εὐθέως 2112 {ADV} λέγουσιν 3004 {V-PAI-3P} αὐτῷ 846 {P-DSM} περὶ 4012 {PREP} αὐτῆς·" 846 {P-GSF} "
1,31,"καὶ 2532 {CONJ} προσελθὼν 4334 {V-2AAP-NSM} ἤγειρεν 1453 {V-AAI-3S} αὐτήν, 846 {P-ASF} κρατήσας 2902 {V-AAP-NSM} τῆς 3588 {T-GSF} χειρὸς 5495 {N-GSF} αὐτῆς· 846 {P-GSF} καὶ 2532 {CONJ} ἀφῆκεν 863 {V-AAI-3S} αὐτὴν 846 {P-ASF} ὁ 3588 {T-NSM} πυρετὸς 4446 {N-NSM} εὐθέως, 2112 {ADV} καὶ 2532 {CONJ} διηκόνει 1247 {V-IAI-3S} αὐτοῖς." 846 {P-DPM} "
1,32,"Ὀψίας 3798 {A-GSF} δὲ 1161 {CONJ} γενομένης, 1096 {V-2ADP-GSF} ὅτε 3753 {ADV} ἔδυ 1416 {V-2AAI-3S} ὁ 3588 {T-NSM} ἥλιος, 2246 {N-NSM} ἔφερον 5342 {V-IAI-3P} πρὸς 4314 {PREP} αὐτὸν 846 {P-ASM} πάντας 3956 {A-APM} τοὺς 3588 {T-APM} κακῶς 2560 {ADV} ἔχοντας 2192 {V-PAP-APM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} δαιμονιζομένους·" 1139 {V-PNP-APM} "
1,33,καὶ 2532 {CONJ} ἡ 3588 {T-NSF} πόλις 4172 {N-NSF} ὅλη 3650 {A-NSF} ἐπισυνηγμένη 1996 {V-RPP-NSF} ἦν 1510 {V-IAI-3S} πρὸς 4314 {PREP} τὴν 3588 {T-ASF} θύραν. 2374 {N-ASF} 
1,34,"Καὶ 2532 {CONJ} ἐθεράπευσεν 2323 {V-AAI-3S} πολλοὺς 4183 {A-APM} κακῶς 2560 {ADV} ἔχοντας 2192 {V-PAP-APM} ποικίλαις 4164 {A-DPF} νόσοις, 3554 {N-DPF} καὶ 2532 {CONJ} δαιμόνια 1140 {N-APN} πολλὰ 4183 {A-APN} ἐξέβαλεν, 1544 {V-2AAI-3S} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἤφιεν 863 {V-IAI-3S} λαλεῖν 2980 {V-PAN} τὰ 3588 {T-APN} δαιμόνια, 1140 {N-APN} ὅτι 3754 {CONJ} ᾔδεισαν 1492 {V-2LAI-3P} αὐτόν." 846 {P-ASM} "
1,35,"Καὶ 2532 {CONJ} πρωῒ 4404 {ADV} ἔννυχον 1773 {ADV} λίαν 3029 {ADV} ἀναστὰς 450 {V-2AAP-NSM} ἐξῆλθεν, 1831 {V-2AAI-3S} καὶ 2532 {CONJ} ἀπῆλθεν 565 {V-2AAI-3S} εἰς 1519 {PREP} ἔρημον 2048 {A-ASM} τόπον, 5117 {N-ASM} κἀκεῖ 2546 {ADV-K} προσηύχετο." 4336 {V-INI-3S} "
1,36,Καὶ 2532 {CONJ} κατεδίωξαν 2614 {V-AAI-3P} αὐτὸν 846 {P-ASM} ὁ 3588 {T-NSM} Σίμων 4613 {N-NSM} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} μετ’ 3326 {PREP} αὐτοῦ· 846 {P-GSM} 
1,37,καὶ 2532 {CONJ} εὑρόντες 2147 {V-2AAP-NPM} αὐτὸν 846 {P-ASM} λέγουσιν 3004 {V-PAI-3P} αὐτῷ 846 {P-DSM} ὅτι 3754 {CONJ} Πάντες 3956 {A-NPM} σε 4771 {P-2AS} ζητοῦσιν. 2212 {V-PAI-3P} 
1,38,"Καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} αὐτοῖς, 846 {P-DPM} Ἄγωμεν 71 {V-PAS-1P} εἰς 1519 {PREP} τὰς 3588 {T-APF} ἐχομένας 2192 {V-PPP-APF} κωμοπόλεις, 2969 {N-APF} ἵνα 2443 {CONJ} καὶ 2532 {CONJ} ἐκεῖ 1563 {ADV} κηρύξω· 2784 {V-AAS-1S} εἰς 1519 {PREP} τοῦτο 3778 {D-ASN} γὰρ 1063 {CONJ} ἐξελήλυθα." 1831 {V-2RAI-1S} "
1,39,"Καὶ 2532 {CONJ} ἦν 1510 {V-IAI-3S} κηρύσσων 2784 {V-PAP-NSM} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} συναγωγαῖς 4864 {N-DPF} αὐτῶν 846 {P-GPM} εἰς 1519 {PREP} ὅλην 3650 {A-ASF} τὴν 3588 {T-ASF} Γαλιλαίαν, 1056 {N-ASF} καὶ 2532 {CONJ} τὰ 3588 {T-APN} δαιμόνια 1140 {N-APN} ἐκβάλλων." 1544 {V-PAP-NSM} "
1,40,"Καὶ 2532 {CONJ} ἔρχεται 2064 {V-PNI-3S} πρὸς 4314 {PREP} αὐτὸν 846 {P-ASM} λεπρός, 3015 {A-NSM} παρακαλῶν 3870 {V-PAP-NSM} αὐτὸν 846 {P-ASM} καὶ 2532 {CONJ} γονυπετῶν 1120 {V-PAP-NSM} αὐτόν, 846 {P-ASM} καὶ 2532 {CONJ} λέγων 3004 {V-PAP-NSM} αὐτῷ 846 {P-DSM} ὅτι 3754 {CONJ} Ἐὰν 1437 {COND} θέλῃς, 2309 {V-PAS-2S} δύνασαί 1410 {V-PNI-2S} με 1473 {P-1AS} καθαρίσαι." 2511 {V-AAN} "
1,41,"Ὁ 3588 {T-NSM} δὲ 1161 {CONJ} Ἰησοῦς 2424 {N-NSM} σπλαγχνισθείς, 4697 {V-AOP-NSM} ἐκτείνας 1614 {V-AAP-NSM} τὴν 3588 {T-ASF} χεῖρα, 5495 {N-ASF} ἥψατο 680 {V-ADI-3S} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} αὐτῷ, 846 {P-DSM} Θέλω, 2309 {V-PAI-1S} καθαρίσθητι." 2511 {V-APM-2S} "
1,42,"Καὶ 2532 {CONJ} εἰπόντος 3004 {V-2AAP-GSM} αὐτοῦ 846 {P-GSM} εὐθέως 2112 {ADV} ἀπῆλθεν 565 {V-2AAI-3S} ἀπ’ 575 {PREP} αὐτοῦ 846 {P-GSM} ἡ 3588 {T-NSF} λέπρα, 3014 {N-NSF} καὶ 2532 {CONJ} ἐκαθαρίσθη." 2511 {V-API-3S} "
1,43,"Καὶ 2532 {CONJ} ἐμβριμησάμενος 1690 {V-ADP-NSM} αὐτῷ, 846 {P-DSM} εὐθέως 2112 {ADV} ἐξέβαλεν 1544 {V-2AAI-3S} αὐτόν, 846 {P-ASM} " "
1,44,"καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} αὐτῷ, 846 {P-DSM} Ὅρα 3708 {V-PAM-2S} μηδενὶ 3367 {A-DSM-N} μηδὲν 3367 {A-ASN-N} εἴπῃς· 3004 {V-2AAS-2S} ἀλλ’ 235 {CONJ} ὕπαγε, 5217 {V-PAM-2S} σεαυτὸν 4572 {F-2ASM} δεῖξον 1166 {V-AAM-2S} τῷ 3588 {T-DSM} ἱερεῖ, 2409 {N-DSM} καὶ 2532 {CONJ} προσένεγκε 4374 {V-2AAM-2S} περὶ 4012 {PREP} τοῦ 3588 {T-GSM} καθαρισμοῦ 2512 {N-GSM} σου 4771 {P-2GS} ἃ 3739 {R-APN} προσέταξεν 4367 {V-AAI-3S} Μωσῆς, 3475 {N-NSM} εἰς 1519 {PREP} μαρτύριον 3142 {N-ASN} αὐτοῖς." 846 {P-DPM} "
1,45,"Ὁ 3588 {T-NSM} δὲ 1161 {CONJ} ἐξελθὼν 1831 {V-2AAP-NSM} ἤρξατο 756 {V-AMI-3S} κηρύσσειν 2784 {V-PAN} πολλὰ 4183 {A-APN} καὶ 2532 {CONJ} διαφημίζειν 1310 {V-PAN} τὸν 3588 {T-ASM} λόγον, 3056 {N-ASM} ὥστε 5620 {CONJ} μηκέτι 3371 {ADV-N} αὐτὸν 846 {P-ASM} δύνασθαι 1410 {V-PNN} φανερῶς 5320 {ADV} εἰς 1519 {PREP} πόλιν 4172 {N-ASF} εἰσελθεῖν, 1525 {V-2AAN} ἀλλ’ 235 {CONJ} ἔξω 1854 {ADV} ἐν 1722 {PREP} ἐρήμοις 2048 {A-DPM} τόποις 5117 {N-DPM} ἦν· 1510 {V-IAI-3S} καὶ 2532 {CONJ} ἤρχοντο 2064 {V-INI-3P} πρὸς 4314 {PREP} αὐτὸν 846 {P-ASM} πανταχόθεν." 3836 {ADV} "
2,1,Καὶ 2532 {CONJ} εἰσῆλθεν 1525 {V-2AAI-3S} πάλιν 3825 {ADV} εἰς 1519 {PREP} Καπερναοὺμ 2584 {N-PRI} δι’ 1223 {PREP} ἡμερῶν· 2250 {N-GPF} καὶ 2532 {CONJ} ἠκούσθη 191 {V-API-3S} ὅτι 3754 {CONJ} εἰς 1519 {PREP} οἶκόν 3624 {N-ASM} ἐστιν. 1510 {V-PAI-3S} 
2,2,"Καὶ 2532 {CONJ} εὐθέως 2112 {ADV} συνήχθησαν 4863 {V-API-3P} πολλοί, 4183 {A-NPM} ὥστε 5620 {CONJ} μηκέτι 3371 {ADV-N} χωρεῖν 5562 {V-PAN} μηδὲ 3366 {CONJ-N} τὰ 3588 {T-APN} πρὸς 4314 {PREP} τὴν 3588 {T-ASF} θύραν· 2374 {N-ASF} καὶ 2532 {CONJ} ἐλάλει 2980 {V-IAI-3S} αὐτοῖς 846 {P-DPM} τὸν 3588 {T-ASM} λόγον." 3056 {N-ASM} "
2,3,"Καὶ 2532 {CONJ} ἔρχονται 2064 {V-PNI-3P} πρὸς 4314 {PREP} αὐτόν, 846 {P-ASM} παραλυτικὸν 3885 {A-ASM} φέροντες, 5342 {V-PAP-NPM} αἰρόμενον 142 {V-PPP-ASM} ὑπὸ 5259 {PREP} τεσσάρων." 5064 {A-GPM} "
