chapter,verse,text
1,13,"Διὸ 1352 {CONJ} ἀναζωσάμενοι 328 {V-AMP-NPM} τὰς 3588 {T-APF} ὀσφύας 3751 {N-APF} τῆς 3588 {T-GSF} διανοίας 1271 {N-GSF} ὑμῶν, 4771 {P-2GP} νήφοντες, 3525 {V-PAP-NPM} τελείως 5049 {ADV} ἐλπίσατε 1679 {V-AAM-2P} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} φερομένην 5342 {V-PPP-ASF} ὑμῖν 4771 {P-2DP} χάριν 5485 {N-ASF} ἐν 1722 {PREP} ἀποκαλύψει 602 {N-DSF} Ἰησοῦ 2424 {N-GSM} χριστοῦ· 5547 {N-GSM} "
1,14,"ὡς 5613 {ADV} τέκνα 5043 {N-NPN} ὑπακοῆς, 5218 {N-GSF} μὴ 3361 {PRT-N} συσχηματιζόμενοι 4964 {V-PEP-NPM} ταῖς 3588 {T-DPF} πρότερον 4386 {ADV-C} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ἀγνοίᾳ 52 {N-DSF} ὑμῶν 4771 {P-2GP} ἐπιθυμίαις, 1939 {N-DPF} "
1,15,ἀλλὰ 235 {CONJ} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} καλέσαντα 2564 {V-AAP-ASM} ὑμᾶς 4771 {P-2AP} ἅγιον 40 {A-ASM} καὶ 2532 {CONJ} αὐτοὶ 846 {P-NPM} ἅγιοι 40 {A-NPM} ἐν 1722 {PREP} πάσῃ 3956 {A-DSF} ἀναστροφῇ 391 {N-DSF} γενήθητε· 1096 {V-AOM-2P} 
1,16,"διότι 1360 {CONJ} γέγραπται, 1125 {V-RPI-3S} Ἅγιοι 40 {A-NPM} γίνεσθε, 1096 {V-PNM-2P} ὅτι 3754 {CONJ} ἐγὼ 1473 {P-1NS} ἅγιός 40 {A-NSM} εἰμι. 1510 {V-PAI-1S} "
1,17,"Καὶ 2532 {CONJ} εἰ 1487 {COND} πατέρα 3962 {N-ASM} ἐπικαλεῖσθε 1941 {V-PMI-2P} τὸν 3588 {T-ASM} ἀπροσωπολήπτως 678 {ADV} κρίνοντα 2919 {V-PAP-ASM} κατὰ 2596 {PREP} τὸ 3588 {T-ASN} ἑκάστου 1538 {A-GSM} ἔργον, 2041 {N-ASN} ἐν 1722 {PREP} φόβῳ 5401 {N-DSM} τὸν 3588 {T-ASM} τῆς 3588 {T-GSF} παροικίας 3940 {N-GSF} ὑμῶν 4771 {P-2GP} χρόνον 5550 {N-ASM} ἀναστράφητε· 390 {V-2APM-2P} "
1,18,"εἰδότες 1492 {V-RAP-NPM} ὅτι 3754 {CONJ} οὐ 3756 {PRT-N} φθαρτοῖς, 5349 {A-DPN} ἀργυρίῳ 694 {N-DSN} ἢ 2228 {PRT} χρυσίῳ, 5553 {N-DSN} ἐλυτρώθητε 3084 {V-API-2P} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} ματαίας 3152 {A-GSF} ὑμῶν 4771 {P-2GP} ἀναστροφῆς 391 {N-GSF} πατροπαραδότου, 3970 {A-GSF} "
1,19,"ἀλλὰ 235 {CONJ} τιμίῳ 5093 {A-DSN} αἵματι 129 {N-DSN} ὡς 5613 {ADV} ἀμνοῦ 286 {N-GSM} ἀμώμου 299 {A-GSM} καὶ 2532 {CONJ} ἀσπίλου 784 {A-GSM} χριστοῦ, 5547 {N-GSM} "
1,20,"προεγνωσμένου 4267 {V-RPP-GSM} μὲν 3303 {PRT} πρὸ 4253 {PREP} καταβολῆς 2602 {N-GSF} κόσμου, 2889 {N-GSM} φανερωθέντος 5319 {V-APP-GSM} δὲ 1161 {CONJ} ἐπ’ 1909 {PREP} ἐσχάτων 2078 {A-GPM-S} τῶν 3588 {T-GPM} χρόνων 5550 {N-GPM} δι’ 1223 {PREP} ὑμᾶς, 4771 {P-2AP} "
1,21,"τοὺς 3588 {T-APM} δι’ 1223 {PREP} αὐτοῦ 846 {P-GSM} πιστεύοντας 4100 {V-PAP-APM} εἰς 1519 {PREP} θεόν, 2316 {N-ASM} τὸν 3588 {T-ASM} ἐγείραντα 1453 {V-AAP-ASM} αὐτὸν 846 {P-ASM} ἐκ 1537 {PREP} νεκρῶν, 3498 {A-GPM} καὶ 2532 {CONJ} δόξαν 1391 {N-ASF} αὐτῷ 846 {P-DSM} δόντα, 1325 {V-2AAP-ASM} ὥστε 5620 {CONJ} τὴν 3588 {T-ASF} πίστιν 4102 {N-ASF} ὑμῶν 4771 {P-2GP} καὶ 2532 {CONJ} ἐλπίδα 1680 {N-ASF} εἶναι 1510 {V-PAN} εἰς 1519 {PREP} θεόν. 2316 {N-ASM} "
1,22,"Τὰς 3588 {T-APF} ψυχὰς 5590 {N-APF} ὑμῶν 4771 {P-2GP} ἡγνικότες 48 {V-RAP-NPM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ὑπακοῇ 5218 {N-DSF} τῆς 3588 {T-GSF} ἀληθείας 225 {N-GSF} διὰ 1223 {PREP} πνεύματος 4151 {N-GSN} εἰς 1519 {PREP} φιλαδελφίαν 5360 {N-ASF} ἀνυπόκριτον, 505 {A-ASF} ἐκ 1537 {PREP} καθαρᾶς 2513 {A-GSF} καρδίας 2588 {N-GSF} ἀλλήλους 240 {C-APM} ἀγαπήσατε 25 {V-AAM-2P} ἐκτενῶς· 1619 {ADV} "
1,23,"ἀναγεγεννημένοι 313 {V-RPP-NPM} οὐκ 3756 {PRT-N} ἐκ 1537 {PREP} σπορᾶς 4701 {N-GSF} φθαρτῆς, 5349 {A-GSF} ἀλλὰ 235 {CONJ} ἀφθάρτου, 862 {A-GSF} διὰ 1223 {PREP} λόγου 3056 {N-GSM} ζῶντος 2198 {V-PAP-GSM} θεοῦ 2316 {N-GSM} καὶ 2532 {CONJ} μένοντος 3306 {V-PAP-GSM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα. 165 {N-ASM} "
1,24,"Διότι, 1360 {CONJ} Πᾶσα 3956 {A-NSF} σὰρξ 4561 {N-NSF} ὡς 5613 {ADV} χόρτος, 5528 {N-NSM} καὶ 2532 {CONJ} πᾶσα 3956 {A-NSF} δόξα 1391 {N-NSF} ἀνθρώπου 444 {N-GSM} ὡς 5613 {ADV} ἄνθος 438 {N-NSN} χόρτου. 5528 {N-GSM} Ἐξηράνθη 3583 {V-API-3S} ὁ 3588 {T-NSM} χόρτος, 5528 {N-NSM} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} ἄνθος 438 {N-NSN} αὐτοῦ 846 {P-GSM} ἐξέπεσεν· 1601 {V-2AAI-3S} "
1,25,τὸ 3588 {T-NSN} δὲ 1161 {CONJ} ῥῆμα 4487 {N-NSN} κυρίου 2962 {N-GSM} μένει 3306 {V-PAI-3S} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα. 165 {N-ASM} Τοῦτο 3778 {D-NSN} δέ 1161 {CONJ} ἐστιν 1510 {V-PAI-3S} τὸ 3588 {T-NSN} ῥῆμα 4487 {N-NSN} τὸ 3588 {T-NSN} εὐαγγελισθὲν 2097 {V-APP-NSN} εἰς 1519 {PREP} ὑμᾶς. 4771 {P-2AP} 
2,1,"Ἀποθέμενοι 659 {V-2AMP-NPM} οὖν 3767 {CONJ} πᾶσαν 3956 {A-ASF} κακίαν 2549 {N-ASF} καὶ 2532 {CONJ} πάντα 3956 {A-ASM} δόλον 1388 {N-ASM} καὶ 2532 {CONJ} ὑποκρίσεις 5272 {N-APF} καὶ 2532 {CONJ} φθόνους 5355 {N-APM} καὶ 2532 {CONJ} πάσας 3956 {A-APF} καταλαλιάς, 2636 {N-APF} "
2,2,"ὡς 5613 {ADV} ἀρτιγέννητα 738 {A-NPN} βρέφη, 1025 {N-NPN} τὸ 3588 {T-ASN} λογικὸν 3050 {A-ASN} ἄδολον 97 {A-ASN} γάλα 1051 {N-ASN} ἐπιποθήσατε, 1971 {V-AAM-2P} ἵνα 2443 {CONJ} ἐν 1722 {PREP} αὐτῷ 846 {P-DSN} αὐξηθῆτε, 837 {V-APS-2P} "
2,3,εἴπερ 1512 {COND} ἐγεύσασθε 1089 {V-ADI-2P} ὅτι 3754 {CONJ} χρηστὸς 5543 {A-NSM} ὁ 3588 {T-NSM} κύριος· 2962 {N-NSM}
2,4,"πρὸς 4314 {PREP} ὃν 3739 {R-ASM} προσερχόμενοι, 4334 {V-PNP-NPM} λίθον 3037 {N-ASM} ζῶντα, 2198 {V-PAP-ASM} ὑπὸ 5259 {PREP} ἀνθρώπων 444 {N-GPM} μὲν 3303 {PRT} ἀποδεδοκιμασμένον, 593 {V-RPP-ASM} παρὰ 3844 {PREP} δὲ 1161 {CONJ} θεῷ 2316 {N-DSM} ἐκλεκτόν, 1588 {A-ASM} ἔντιμον, 1784 {A-ASM} "
2,5,"καὶ 2532 {CONJ} αὐτοὶ 846 {P-NPM} ὡς 5613 {ADV} λίθοι 3037 {N-NPM} ζῶντες 2198 {V-PAP-NPM} οἰκοδομεῖσθε 3618 {V-PPI-2P} οἶκος 3624 {N-NSM} πνευματικός, 4152 {A-NSM} ἱεράτευμα 2406 {N-NSN} ἅγιον, 40 {A-NSN} ἀνενέγκαι 399 {V-AAN} πνευματικὰς 4152 {A-APF} θυσίας 2378 {N-APF} εὐπροσδέκτους 2144 {A-APF} τῷ 3588 {T-DSM} θεῷ 2316 {N-DSM} διὰ 1223 {PREP} Ἰησοῦ 2424 {N-GSM} χριστοῦ. 5547 {N-GSM} "
2,6,"Διότι 1360 {CONJ} περιέχει 4023 {V-PAI-3S} ἐν 1722 {PREP} τῇ 3588 {T-DSF} γραφῇ, 1124 {N-DSF} Ἰδού, 3708 {V-2AMM-2S} τίθημι 5087 {V-PAI-1S} ἐν 1722 {PREP} Σιὼν 4622 {N-PRI} λίθον 3037 {N-ASM} ἀκρογωνιαῖον, 204 {A-ASM} ἐκλεκτόν, 1588 {A-ASM} ἔντιμον· 1784 {A-ASM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} πιστεύων 4100 {V-PAP-NSM} ἐπ’ 1909 {PREP} αὐτῷ 846 {P-DSM} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} καταισχυνθῇ. 2617 {V-APS-3S} "
2,7,"Ὑμῖν 4771 {P-2DP} οὖν 3767 {CONJ} ἡ 3588 {T-NSF} τιμὴ 5092 {N-NSF} τοῖς 3588 {T-DPM} πιστεύουσιν· 4100 {V-PAP-DPM} ἀπειθοῦσιν 544 {V-PAP-DPM} δέ, 1161 {CONJ} Λίθον 3037 {N-ASM} ὃν 3739 {R-ASM} ἀπεδοκίμασαν 593 {V-AAI-3P} οἱ 3588 {T-NPM} οἰκοδομοῦντες, 3618 {V-PAP-NPM} οὗτος 3778 {D-NSM} ἐγενήθη 1096 {V-AOI-3S} εἰς 1519 {PREP} κεφαλὴν 2776 {N-ASF} γωνίας, 1137 {N-GSF} "
2,8,"καί, 2532 {CONJ} Λίθος 3037 {N-NSM} προσκόμματος 4348 {N-GSN} καὶ 2532 {CONJ} πέτρα 4073 {N-NSF} σκανδάλου· 4625 {N-GSN} οἳ 3739 {R-NPM} προσκόπτουσιν 4350 {V-PAI-3P} τῷ 3588 {T-DSM} λόγῳ 3056 {N-DSM} ἀπειθοῦντες· 544 {V-PAP-NPM} εἰς 1519 {PREP} ὃ 3739 {R-ASN} καὶ 2532 {CONJ} ἐτέθησαν. 5087 {V-API-3P} "
2,9,"Ὑμεῖς 4771 {P-2NP} δὲ 1161 {CONJ} γένος 1085 {N-NSN} ἐκλεκτόν, 1588 {A-NSN} βασίλειον 934 {A-NSN} ἱεράτευμα, 2406 {N-NSN} ἔθνος 1484 {N-NSN} ἅγιον, 40 {A-NSN} λαὸς 2992 {N-NSM} εἰς 1519 {PREP} περιποίησιν, 4047 {N-ASF} ὅπως 3704 {ADV} τὰς 3588 {T-APF} ἀρετὰς 703 {N-APF} ἐξαγγείλητε 1804 {V-AAS-2P} τοῦ 3588 {T-GSM} ἐκ 1537 {PREP} σκότους 4655 {N-GSN} ὑμᾶς 4771 {P-2AP} καλέσαντος 2564 {V-AAP-GSM} εἰς 1519 {PREP} τὸ 3588 {T-ASN} θαυμαστὸν 2298 {A-ASN} αὐτοῦ 846 {P-GSM} φῶς· 5457 {N-ASN} "
2,10,"οἱ 3588 {T-NPM} ποτὲ 4218 {PRT} οὐ 3756 {PRT-N} λαός, 2992 {N-NSM} νῦν 3568 {ADV} δὲ 1161 {CONJ} λαὸς 2992 {N-NSM} θεοῦ· 2316 {N-GSM} οἱ 3588 {T-NPM} οὐκ 3756 {PRT-N} ἠλεημένοι, 1653 {V-RPP-NPM} νῦν 3568 {ADV} δὲ 1161 {CONJ} ἐλεηθέντες. 1653 {V-APP-NPM} "
2,11,"Ἀγαπητοί, 27 {A-VPM} παρακαλῶ 3870 {V-PAI-1S} ὡς 5613 {ADV} παροίκους 3941 {A-APM} καὶ 2532 {CONJ} παρεπιδήμους, 3927 {A-APM} ἀπέχεσθαι 568 {V-PMN} τῶν 3588 {T-GPF} σαρκικῶν 4559 {A-GPF} ἐπιθυμιῶν, 1939 {N-GPF} αἵτινες 3748 {R-NPF} στρατεύονται 4754 {V-PMI-3P} κατὰ 2596 {PREP} τῆς 3588 {T-GSF} ψυχῆς· 5590 {N-GSF} "
2,12,"τὴν 3588 {T-ASF} ἀναστροφὴν 391 {N-ASF} ὑμῶν 4771 {P-2GP} ἔχοντες 2192 {V-PAP-NPM} καλὴν 2570 {A-ASF} ἐν 1722 {PREP} τοῖς 3588 {T-DPN} ἔθνεσιν, 1484 {N-DPN} ἵνα, 2443 {CONJ} ἐν 1722 {PREP} ᾧ 3739 {R-DSN} καταλαλοῦσιν 2635 {V-PAI-3P} ὑμῶν 4771 {P-2GP} ὡς 5613 {ADV} κακοποιῶν, 2555 {A-GPM} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} καλῶν 2570 {A-GPN} ἔργων, 2041 {N-GPN} ἐποπτεύσαντες, 2029 {V-AAP-NPM} δοξάσωσιν 1392 {V-AAS-3P} τὸν 3588 {T-ASM} θεὸν 2316 {N-ASM} ἐν 1722 {PREP} ἡμέρᾳ 2250 {N-DSF} ἐπισκοπῆς. 1984 {N-GSF} "
2,13,"Ὑποτάγητε 5293 {V-2APM-2P} οὖν 3767 {CONJ} πάσῃ 3956 {A-DSF} ἀνθρωπίνῃ 442 {A-DSF} κτίσει 2937 {N-DSF} διὰ 1223 {PREP} τὸν 3588 {T-ASM} κύριον· 2962 {N-ASM} εἴτε 1535 {CONJ} βασιλεῖ, 935 {N-DSM} ὡς 5613 {ADV} ὑπερέχοντι· 5242 {V-PAP-DSM} "
2,14,"εἴτε 1535 {CONJ} ἡγεμόσιν, 2232 {N-DPM} ὡς 5613 {ADV} δι’ 1223 {PREP} αὐτοῦ 846 {P-GSM} πεμπομένοις 3992 {V-PPP-DPM} εἰς 1519 {PREP} ἐκδίκησιν 1557 {N-ASF} κακοποιῶν, 2555 {A-GPM} ἔπαινον 1868 {N-ASM} δὲ 1161 {CONJ} ἀγαθοποιῶν. 17 {A-GPM} "
2,15,"Ὅτι 3754 {CONJ} οὕτως 3779 {ADV} ἐστὶν 1510 {V-PAI-3S} τὸ 3588 {T-NSN} θέλημα 2307 {N-NSN} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} ἀγαθοποιοῦντας 15 {V-PAP-APM} φιμοῦν 5392 {V-PAN} τὴν 3588 {T-ASF} τῶν 3588 {T-GPM} ἀφρόνων 878 {A-GPM} ἀνθρώπων 444 {N-GPM} ἀγνωσίαν· 56 {N-ASF} "
2,16,"ὡς 5613 {ADV} ἐλεύθεροι, 1658 {A-NPM} καὶ 2532 {CONJ} μὴ 3361 {PRT-N} ὡς 5613 {ADV} ἐπικάλυμμα 1942 {N-ASN} ἔχοντες 2192 {V-PAP-NPM} τῆς 3588 {T-GSF} κακίας 2549 {N-GSF} τὴν 3588 {T-ASF} ἐλευθερίαν, 1657 {N-ASF} ἀλλ’ 235 {CONJ} ὡς 5613 {ADV} δοῦλοι 1401 {N-NPM} θεοῦ. 2316 {N-GSM} "
2,17,Πάντας 3956 {A-APM} τιμήσατε. 5091 {V-AAM-2P} Τὴν 3588 {T-ASF} ἀδελφότητα 81 {N-ASF} ἀγαπήσατε. 25 {V-AAM-2P} Τὸν 3588 {T-ASM} θεὸν 2316 {N-ASM} φοβεῖσθε. 5399 {V-PNM-2P} Τὸν 3588 {T-ASM} βασιλέα 935 {N-ASM} τιμᾶτε. 5091 {V-PAM-2P} 
2,18,"Οἱ 3588 {T-NPM} οἰκέται, 3610 {N-NPM} ὑποτασσόμενοι 5293 {V-PPP-NPM} ἐν 1722 {PREP} παντὶ 3956 {A-DSM} φόβῳ 5401 {N-DSM} τοῖς 3588 {T-DPM} δεσπόταις, 1203 {N-DPM} οὐ 3756 {PRT-N} μόνον 3440 {ADV} τοῖς 3588 {T-DPM} ἀγαθοῖς 18 {A-DPM} καὶ 2532 {CONJ} ἐπιεικέσιν, 1933 {A-DPM} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} τοῖς 3588 {T-DPM} σκολιοῖς. 4646 {A-DPM} "
2,19,"Τοῦτο 3778 {D-NSN} γὰρ 1063 {CONJ} χάρις, 5485 {N-NSF} εἰ 1487 {COND} διὰ 1223 {PREP} συνείδησιν 4893 {N-ASF} θεοῦ 2316 {N-GSM} ὑποφέρει 5297 {V-PAI-3S} τις 5100 {X-NSM} λύπας, 3077 {N-APF} πάσχων 3958 {V-PAP-NSM} ἀδίκως. 95 {ADV} "
2,20,"Ποῖον 4169 {I-NSN} γὰρ 1063 {CONJ} κλέος, 2811 {N-NSN} εἰ 1487 {COND} ἁμαρτάνοντες 264 {V-PAP-NPM} καὶ 2532 {CONJ} κολαφιζόμενοι 2852 {V-PPP-NPM} ὑπομενεῖτε, 5278 {V-FAI-2P} Ἀλλ’ 235 {CONJ} εἰ 1487 {COND} ἀγαθοποιοῦντες 15 {V-PAP-NPM} καὶ 2532 {CONJ} πάσχοντες 3958 {V-PAP-NPM} ὑπομενεῖτε, 5278 {V-FAI-2P} τοῦτο 3778 {D-NSN} χάρις 5485 {N-NSF} παρὰ 3844 {PREP} θεῷ. 2316 {N-DSM} "
2,21,"Εἰς 1519 {PREP} τοῦτο 3778 {D-ASN} γὰρ 1063 {CONJ} ἐκλήθητε, 2564 {V-API-2P} ὅτι 3754 {CONJ} καὶ 2532 {CONJ} χριστὸς 5547 {N-NSM} ἔπαθεν 3958 {V-2AAI-3S} ὑπὲρ 5228 {PREP} ἡμῶν, 1473 {P-1GP} ὑμῖν 4771 {P-2DP} ὑπολιμπάνων 5277 {V-PAP-NSM} ὑπογραμμόν, 5261 {N-ASM} ἵνα 2443 {CONJ} ἐπακολουθήσητε 1872 {V-AAS-2P} τοῖς 3588 {T-DPN} ἴχνεσιν 2487 {N-DPN} αὐτοῦ· 846 {P-GSM} "
2,22,"ὃς 3739 {R-NSM} ἁμαρτίαν 266 {N-ASF} οὐκ 3756 {PRT-N} ἐποίησεν, 4160 {V-AAI-3S} οὐδὲ 3761 {CONJ-N} εὑρέθη 2147 {V-API-3S} δόλος 1388 {N-NSM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} στόματι 4750 {N-DSN} αὐτοῦ· 846 {P-GSM} "
2,23,"ὃς 3739 {R-NSM} λοιδορούμενος 3058 {V-PPP-NSM} οὐκ 3756 {PRT-N} ἀντελοιδόρει, 486 {V-IAI-3S} πάσχων 3958 {V-PAP-NSM} οὐκ 3756 {PRT-N} ἠπείλει, 546 {V-IAI-3S} παρεδίδου 3860 {V-IAI-3S} δὲ 1161 {CONJ} τῷ 3588 {T-DSM} κρίνοντι 2919 {V-PAP-DSM} δικαίως· 1346 {ADV} "
