chapter,verse,text
1,13,"ὥστε 5620 {CONJ} τοὺς 3588 {T-APM} δεσμούς 1199 {N-APM} μου 1473 {P-1GS} φανεροὺς 5318 {A-APM} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} γενέσθαι 1096 {V-2ADN} ἐν 1722 {PREP} ὅλῳ 3650 {A-DSN} τῷ 3588 {T-DSN} πραιτωρίῳ 4232 {N-DSN} καὶ 2532 {CONJ} τοῖς 3588 {T-DPM} λοιποῖς 3062 {A-DPM} πᾶσιν, 3956 {A-DPM} "
1,14,"καὶ 2532 {CONJ} τοὺς 3588 {T-APM} πλείονας 4183 {A-APM-C} τῶν 3588 {T-GPM} ἀδελφῶν 80 {N-GPM} ἐν 1722 {PREP} κυρίῳ, 2962 {N-DSM} πεποιθότας 3982 {V-2RAP-APM} τοῖς 3588 {T-DPM} δεσμοῖς 1199 {N-DPM} μου, 1473 {P-1GS} περισσοτέρως 4057 {ADV-C} τολμᾷν 5111 {V-PAN} ἀφόβως 870 {ADV} τὸν 3588 {T-ASM} λόγον 3056 {N-ASM} λαλεῖν. 2980 {V-PAN} "
1,15,"Τινὲς 5100 {X-NPM} μὲν 3303 {PRT} καὶ 2532 {CONJ} διὰ 1223 {PREP} φθόνον 5355 {N-ASM} καὶ 2532 {CONJ} ἔριν, 2054 {N-ASF} τινὲς 5100 {X-NPM} δὲ 1161 {CONJ} καὶ 2532 {CONJ} δι’ 1223 {PREP} εὐδοκίαν 2107 {N-ASF} τὸν 3588 {T-ASM} χριστὸν 5547 {N-ASM} κηρύσσουσιν· 2784 {V-PAI-3P} "
1,16,"οἱ 3588 {T-NPM} μὲν 3303 {PRT} ἐξ 1537 {PREP} ἐριθείας 2052 {N-GSF} τὸν 3588 {T-ASM} χριστὸν 5547 {N-ASM} καταγγέλλουσιν, 2605 {V-PAI-3P} οὐχ 3756 {PRT-N} ἁγνῶς, 55 {ADV} οἰόμενοι 3633 {V-PNP-NPM} θλίψιν 2347 {N-ASF} ἐπιφέρειν 2018 {V-PAN} τοῖς 3588 {T-DPM} δεσμοῖς 1199 {N-DPM} μου· 1473 {P-1GS} "
1,17,"οἱ 3588 {T-NPM} δὲ 1161 {CONJ} ἐξ 1537 {PREP} ἀγάπης, 26 {N-GSF} εἰδότες 1492 {V-RAP-NPM} ὅτι 3754 {CONJ} εἰς 1519 {PREP} ἀπολογίαν 627 {N-ASF} τοῦ 3588 {T-GSN} εὐαγγελίου 2098 {N-GSN} κεῖμαι. 2749 {V-PNI-1S} "
1,18,"Τί 5101 {I-NSN} γάρ, 1063 {CONJ} Πλὴν 4133 {ADV} παντὶ 3956 {A-DSM} τρόπῳ, 5158 {N-DSM} εἴτε 1535 {CONJ} προφάσει 4392 {N-DSF} εἴτε 1535 {CONJ} ἀληθείᾳ, 225 {N-DSF} χριστὸς 5547 {N-NSM} καταγγέλλεται· 2605 {V-PPI-3S} καὶ 2532 {CONJ} ἐν 1722 {PREP} τούτῳ 3778 {D-DSN} χαίρω, 5463 {V-PAI-1S} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} χαρήσομαι. 5463 {V-2FOI-1S} "
1,19,"Οἶδα 1492 {V-RAI-1S} γὰρ 1063 {CONJ} ὅτι 3754 {CONJ} τοῦτό 3778 {D-NSN} μοι 1473 {P-1DS} ἀποβήσεται 576 {V-FDI-3S} εἰς 1519 {PREP} σωτηρίαν 4991 {N-ASF} διὰ 1223 {PREP} τῆς 3588 {T-GSF} ὑμῶν 4771 {P-2GP} δεήσεως, 1162 {N-GSF} καὶ 2532 {CONJ} ἐπιχορηγίας 2024 {N-GSF} τοῦ 3588 {T-GSN} πνεύματος 4151 {N-GSN} Ἰησοῦ 2424 {N-GSM} χριστοῦ, 5547 {N-GSM} "
1,20,"κατὰ 2596 {PREP} τὴν 3588 {T-ASF} ἀποκαραδοκίαν 603 {N-ASF} καὶ 2532 {CONJ} ἐλπίδα 1680 {N-ASF} μου, 1473 {P-1GS} ὅτι 3754 {CONJ} ἐν 1722 {PREP} οὐδενὶ 3762 {A-DSN-N} αἰσχυνθήσομαι, 153 {V-FPI-1S} ἀλλ’ 235 {CONJ} ἐν 1722 {PREP} πάσῃ 3956 {A-DSF} παρρησίᾳ, 3954 {N-DSF} ὡς 5613 {ADV} πάντοτε, 3842 {ADV} καὶ 2532 {CONJ} νῦν 3568 {ADV} μεγαλυνθήσεται 3170 {V-FPI-3S} χριστὸς 5547 {N-NSM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} σώματί 4983 {N-DSN} μου, 1473 {P-1GS} εἴτε 1535 {CONJ} διὰ 1223 {PREP} ζωῆς 2222 {N-GSF} εἴτε 1535 {CONJ} διὰ 1223 {PREP} θανάτου. 2288 {N-GSM} "
1,21,"Ἐμοὶ 1473 {P-1DS} γὰρ 1063 {CONJ} τὸ 3588 {T-NSN} ζῇν, 2198 {V-PAN} χριστός· 5547 {N-NSM} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} ἀποθανεῖν, 599 {V-2AAN} κέρδος. 2771 {N-NSN} "
1,22,"Εἰ 1487 {COND} δὲ 1161 {CONJ} τὸ 3588 {T-NSN} ζῇν 2198 {V-PAN} ἐν 1722 {PREP} σαρκί, 4561 {N-DSF} τοῦτό 3778 {D-NSN} μοι 1473 {P-1DS} καρπὸς 2590 {N-NSM} ἔργου· 2041 {N-GSN} καὶ 2532 {CONJ} τί 5101 {I-ASN} αἱρήσομαι 138 {V-FMI-1S} οὐ 3756 {PRT-N} γνωρίζω. 1107 {V-PAI-1S} "
1,23,"Συνέχομαι 4912 {V-PPI-1S} δὲ 1161 {CONJ} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} δύο, 1417 {A-NUI} τὴν 3588 {T-ASF} ἐπιθυμίαν 1939 {N-ASF} ἔχων 2192 {V-PAP-NSM} εἰς 1519 {PREP} τὸ 3588 {T-ASN} ἀναλῦσαι 360 {V-AAN} καὶ 2532 {CONJ} σὺν 4862 {PREP} χριστῷ 5547 {N-DSM} εἶναι, 1510 {V-PAN} πολλῷ 4183 {A-DSN} μᾶλλον 3123 {ADV} κρεῖσσον· 2908 {A-NSN-C} "
1,24,τὸ 3588 {T-NSN} δὲ 1161 {CONJ} ἐπιμένειν 1961 {V-PAN} ἐν 1722 {PREP} τῇ 3588 {T-DSF} σαρκὶ 4561 {N-DSF} ἀναγκαιότερον 316 {A-NSN-C} δι’ 1223 {PREP} ὑμᾶς. 4771 {P-2AP}
1,25,"Καὶ 2532 {CONJ} τοῦτο 3778 {D-ASN} πεποιθὼς 3982 {V-2RAP-NSM} οἶδα 1492 {V-RAI-1S} ὅτι 3754 {CONJ} μενῶ, 3306 {V-FAI-1S} καὶ 2532 {CONJ} συμπαραμενῶ 4839 {V-FAI-1S} πᾶσιν 3956 {A-DPM} ὑμῖν 4771 {P-2DP} εἰς 1519 {PREP} τὴν 3588 {T-ASF} ὑμῶν 4771 {P-2GP} προκοπὴν 4297 {N-ASF} καὶ 2532 {CONJ} χαρὰν 5479 {N-ASF} τῆς 3588 {T-GSF} πίστεως, 4102 {N-GSF} "
1,26,"ἵνα 2443 {CONJ} τὸ 3588 {T-NSN} καύχημα 2745 {N-NSN} ὑμῶν 4771 {P-2GP} περισσεύῃ 4052 {V-PAS-3S} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ 2424 {N-DSM} ἐν 1722 {PREP} ἐμοί, 1473 {P-1DS} διὰ 1223 {PREP} τῆς 3588 {T-GSF} ἐμῆς 1699 {S-1SGSF} παρουσίας 3952 {N-GSF} πάλιν 3825 {ADV} πρὸς 4314 {PREP} ὑμᾶς. 4771 {P-2AP} "
1,27,"Μόνον 3440 {ADV} ἀξίως 516 {ADV} τοῦ 3588 {T-GSN} εὐαγγελίου 2098 {N-GSN} τοῦ 3588 {T-GSM} χριστοῦ 5547 {N-GSM} πολιτεύεσθε, 4176 {V-PNM-2P} ἵνα 2443 {CONJ} εἴτε 1535 {CONJ} ἐλθὼν 2064 {V-2AAP-NSM} καὶ 2532 {CONJ} ἰδὼν 3708 {V-2AAP-NSM} ὑμᾶς, 4771 {P-2AP} εἴτε 1535 {CONJ} ἀπών, 548 {V-PAP-NSM} ἀκούσω 191 {V-AAS-1S} τὰ 3588 {T-APN} περὶ 4012 {PREP} ὑμῶν, 4771 {P-2GP} ὅτι 3754 {CONJ} στήκετε 4739 {V-PAI-2P} ἐν 1722 {PREP} ἑνὶ 1520 {A-DSN} πνεύματι, 4151 {N-DSN} μιᾷ 1520 {A-DSF} ψυχῇ 5590 {N-DSF} συναθλοῦντες 4866 {V-PAP-NPM} τῇ 3588 {T-DSF} πίστει 4102 {N-DSF} τοῦ 3588 {T-GSN} εὐαγγελίου, 2098 {N-GSN} "
1,28,"καὶ 2532 {CONJ} μὴ 3361 {PRT-N} πτυρόμενοι 4426 {V-PPP-NPM} ἐν 1722 {PREP} μηδενὶ 3367 {A-DSN-N} ὑπὸ 5259 {PREP} τῶν 3588 {T-GPM} ἀντικειμένων· 480 {V-PNP-GPM} ἥτις 3748 {R-NSF} αὐτοῖς 846 {P-DPM} μέν 3303 {PRT} ἐστιν 1510 {V-PAI-3S} ἔνδειξις 1732 {N-NSF} ἀπωλείας, 684 {N-GSF} ὑμῖν 4771 {P-2DP} δὲ 1161 {CONJ} σωτηρίας, 4991 {N-GSF} καὶ 2532 {CONJ} τοῦτο 3778 {D-NSN} ἀπὸ 575 {PREP} θεοῦ· 2316 {N-GSM} "
1,29,"ὅτι 3754 {CONJ} ὑμῖν 4771 {P-2DP} ἐχαρίσθη 5483 {V-API-3S} τὸ 3588 {T-NSN} ὑπὲρ 5228 {PREP} χριστοῦ, 5547 {N-GSM} οὐ 3756 {PRT-N} μόνον 3440 {ADV} τὸ 3588 {T-NSN} εἰς 1519 {PREP} αὐτὸν 846 {P-ASM} πιστεύειν, 4100 {V-PAN} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} ὑπὲρ 5228 {PREP} αὐτοῦ 846 {P-GSM} πάσχειν· 3958 {V-PAN} "
1,30,"τὸν 3588 {T-ASM} αὐτὸν 846 {P-ASM} ἀγῶνα 73 {N-ASM} ἔχοντες 2192 {V-PAP-NPM} οἷον 3634 {K-ASM} εἴδετε 3708 {V-2AAI-2P} ἐν 1722 {PREP} ἐμοί, 1473 {P-1DS} καὶ 2532 {CONJ} νῦν 3568 {ADV} ἀκούετε 191 {V-PAI-2P} ἐν 1722 {PREP} ἐμοί. 1473 {P-1DS} "
2,1,"Εἴ 1487 {COND} τις 5100 {X-NSF} οὖν 3767 {CONJ} παράκλησις 3874 {N-NSF} ἐν 1722 {PREP} χριστῷ, 5547 {N-DSM} εἴ 1487 {COND} τι 5100 {X-NSN} παραμύθιον 3890 {N-NSN} ἀγάπης, 26 {N-GSF} εἴ 1487 {COND} τις 5100 {X-NSF} κοινωνία 2842 {N-NSF} πνεύματος, 4151 {N-GSN} εἴ 1487 {COND} τις 5100 {X-NSM} σπλάγχνα 4698 {N-NPN} καὶ 2532 {CONJ} οἰκτιρμοί, 3628 {N-NPM} "
2,2,"πληρώσατέ 4137 {V-AAM-2P} μου 1473 {P-1GS} τὴν 3588 {T-ASF} χαράν, 5479 {N-ASF} ἵνα 2443 {CONJ} τὸ 3588 {T-ASN} αὐτὸ 846 {P-ASN} φρονῆτε, 5426 {V-PAS-2P} τὴν 3588 {T-ASF} αὐτὴν 846 {P-ASF} ἀγάπην 26 {N-ASF} ἔχοντες, 2192 {V-PAP-NPM} σύμψυχοι, 4861 {A-NPM} τὸ 3588 {T-ASN} ἓν 1520 {A-ASN} φρονοῦντες· 5426 {V-PAP-NPM} "
2,3,"μηδὲν 3367 {A-ASN-N} κατὰ 2596 {PREP} ἐριθείαν 2052 {N-ASF} ἢ 2228 {PRT} κενοδοξίαν, 2754 {N-ASF} ἀλλὰ 235 {CONJ} τῇ 3588 {T-DSF} ταπεινοφροσύνῃ 5012 {N-DSF} ἀλλήλους 240 {C-APM} ἡγούμενοι 2233 {V-PNP-NPM} ὑπερέχοντας 5242 {V-PAP-APM} ἑαυτῶν· 1438 {F-2GPM} "
2,4,"μὴ 3361 {PRT-N} τὰ 3588 {T-APN} ἑαυτῶν 1438 {F-2GPM} ἕκαστος 1538 {A-NSM} σκοπεῖτε, 4648 {V-PAM-2P} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} τὰ 3588 {T-APN} ἑτέρων 2087 {A-GPM} ἕκαστος. 1538 {A-NSM} "
2,5,Τοῦτο 3778 {D-NSN} γὰρ 1063 {CONJ} φρονείσθω 5426 {V-PPM-3S} ἐν 1722 {PREP} ὑμῖν 4771 {P-2DP} ὃ 3739 {R-NSN} καὶ 2532 {CONJ} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ· 2424 {N-DSM} 
2,6,"ὃς 3739 {R-NSM} ἐν 1722 {PREP} μορφῇ 3444 {N-DSF} θεοῦ 2316 {N-GSM} ὑπάρχων, 5225 {V-PAP-NSM} οὐχ 3756 {PRT-N} ἁρπαγμὸν 725 {N-ASM} ἡγήσατο 2233 {V-ADI-3S} τὸ 3588 {T-ASN} εἶναι 1510 {V-PAN} ἶσα 2470 {A-APN} θεῷ, 2316 {N-DSM} "
2,7,"ἀλλ’ 235 {CONJ} ἑαυτὸν 1438 {F-3ASM} ἐκένωσεν, 2758 {V-AAI-3S} μορφὴν 3444 {N-ASF} δούλου 1401 {N-GSM} λαβών, 2983 {V-2AAP-NSM} ἐν 1722 {PREP} ὁμοιώματι 3667 {N-DSN} ἀνθρώπων 444 {N-GPM} γενόμενος· 1096 {V-2ADP-NSM} "
2,8,"καὶ 2532 {CONJ} σχήματι 4976 {N-DSN} εὑρεθεὶς 2147 {V-APP-NSM} ὡς 5613 {ADV} ἄνθρωπος, 444 {N-NSM} ἐταπείνωσεν 5013 {V-AAI-3S} ἑαυτόν, 1438 {F-3ASM} γενόμενος 1096 {V-2ADP-NSM} ὑπήκοος 5255 {A-NSM} μέχρι 3360 {ADV} θανάτου, 2288 {N-GSM} θανάτου 2288 {N-GSM} δὲ 1161 {CONJ} σταυροῦ. 4716 {N-GSM} "
2,9,"Διὸ 1352 {CONJ} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} αὐτὸν 846 {P-ASM} ὑπερύψωσεν, 5251 {V-AAI-3S} καὶ 2532 {CONJ} ἐχαρίσατο 5483 {V-ADI-3S} αὐτῷ 846 {P-DSM} ὄνομα 3686 {N-ASN} τὸ 3588 {T-ASN} ὑπὲρ 5228 {PREP} πᾶν 3956 {A-ASN} ὄνομα· 3686 {N-ASN} "
2,10,"ἵνα 2443 {CONJ} ἐν 1722 {PREP} τῷ 3588 {T-DSN} ὀνόματι 3686 {N-DSN} Ἰησοῦ 2424 {N-GSM} πᾶν 3956 {A-NSN} γόνυ 1119 {N-NSN} κάμψῃ 2578 {V-AAS-3S} ἐπουρανίων 2032 {A-GPM} καὶ 2532 {CONJ} ἐπιγείων 1919 {A-GPM} καὶ 2532 {CONJ} καταχθονίων, 2709 {A-GPM} "
2,11,"καὶ 2532 {CONJ} πᾶσα 3956 {A-NSF} γλῶσσα 1100 {N-NSF} ἐξομολογήσηται 1843 {V-AMS-3S} ὅτι 3754 {CONJ} κύριος 2962 {N-NSM} Ἰησοῦς 2424 {N-NSM} χριστός, 5547 {N-NSM} εἰς 1519 {PREP} δόξαν 1391 {N-ASF} θεοῦ 2316 {N-GSM} πατρός. 3962 {N-GSM} "
2,12,"Ὥστε, 5620 {CONJ} ἀγαπητοί 27 {A-VPM} μου, 1473 {P-1GS} καθὼς 2531 {ADV} πάντοτε 3842 {ADV} ὑπηκούσατε, 5219 {V-AAI-2P} μὴ 3361 {PRT-N} ὡς 5613 {ADV} ἐν 1722 {PREP} τῇ 3588 {T-DSF} παρουσίᾳ 3952 {N-DSF} μου 1473 {P-1GS} μόνον, 3440 {ADV} ἀλλὰ 235 {CONJ} νῦν 3568 {ADV} πολλῷ 4183 {A-DSN} μᾶλλον 3123 {ADV} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ἀπουσίᾳ 666 {N-DSF} μου, 1473 {P-1GS} μετὰ 3326 {PREP} φόβου 5401 {N-GSM} καὶ 2532 {CONJ} τρόμου 5156 {N-GSM} τὴν 3588 {T-ASF} ἑαυτῶν 1438 {F-2GPM} σωτηρίαν 4991 {N-ASF} κατεργάζεσθε· 2716 {V-PNM-2P} "
2,13,ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} γάρ 1063 {CONJ} ἐστιν 1510 {V-PAI-3S} ὁ 3588 {T-NSM} ἐνεργῶν 1754 {V-PAP-NSM} ἐν 1722 {PREP} ὑμῖν 4771 {P-2DP} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} θέλειν 2309 {V-PAN} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} ἐνεργεῖν 1754 {V-PAN} ὑπὲρ 5228 {PREP} τῆς 3588 {T-GSF} εὐδοκίας. 2107 {N-GSF}
2,14,"Πάντα 3956 {A-APN} ποιεῖτε 4160 {V-PAM-2P} χωρὶς 5565 {ADV} γογγυσμῶν 1112 {N-GPM} καὶ 2532 {CONJ} διαλογισμῶν, 1261 {N-GPM} "
2,15,"ἵνα 2443 {CONJ} γένησθε 1096 {V-2ADS-2P} ἄμεμπτοι 273 {A-NPM} καὶ 2532 {CONJ} ἀκέραιοι, 185 {A-NPM} τέκνα 5043 {N-NPN} θεοῦ 2316 {N-GSM} ἀμώμητα 298 {A-NPN} ἐν 1722 {PREP} μέσῳ 3319 {A-DSN} γενεᾶς 1074 {N-GSF} σκολιᾶς 4646 {A-GSF} καὶ 2532 {CONJ} διεστραμμένης, 1294 {V-RPP-GSF} ἐν 1722 {PREP} οἷς 3739 {R-DPM} φαίνεσθε 5316 {V-PPI-2P} ὡς 5613 {ADV} φωστῆρες 5458 {N-NPM} ἐν 1722 {PREP} κόσμῳ, 2889 {N-DSM} "
2,16,"λόγον 3056 {N-ASM} ζωῆς 2222 {N-GSF} ἐπέχοντες, 1907 {V-PAP-NPM} εἰς 1519 {PREP} καύχημα 2745 {N-ASN} ἐμοὶ 1473 {P-1DS} εἰς 1519 {PREP} ἡμέραν 2250 {N-ASF} χριστοῦ, 5547 {N-GSM} ὅτι 3754 {CONJ} οὐκ 3756 {PRT-N} εἰς 1519 {PREP} κενὸν 2756 {A-ASN} ἔδραμον, 5143 {V-2AAI-1S} οὐδὲ 3761 {CONJ-N} εἰς 1519 {PREP} κενὸν 2756 {A-ASN} ἐκοπίασα. 2872 {V-AAI-1S} "
2,17,"Ἀλλ’ 235 {CONJ} εἰ 1487 {COND} καὶ 2532 {CONJ} σπένδομαι 4689 {V-PPI-1S} ἐπὶ 1909 {PREP} τῇ 3588 {T-DSF} θυσίᾳ 2378 {N-DSF} καὶ 2532 {CONJ} λειτουργίᾳ 3009 {N-DSF} τῆς 3588 {T-GSF} πίστεως 4102 {N-GSF} ὑμῶν, 4771 {P-2GP} χαίρω 5463 {V-PAI-1S} καὶ 2532 {CONJ} συγχαίρω 4796 {V-PAI-1S} πᾶσιν 3956 {A-DPM} ὑμῖν· 4771 {P-2DP} "
2,18,τὸ 3588 {T-ASN} δ’ 1161 {CONJ} αὐτὸ 846 {P-ASN} καὶ 2532 {CONJ} ὑμεῖς 4771 {P-2NP} χαίρετε 5463 {V-PAM-2P} καὶ 2532 {CONJ} συγχαίρετέ 4796 {V-PAM-2P} μοι. 1473 {P-1DS}
2,19,"Ἐλπίζω 1679 {V-PAI-1S} δὲ 1161 {CONJ} ἐν 1722 {PREP} κυρίῳ 2962 {N-DSM} Ἰησοῦ, 2424 {N-DSM} Τιμόθεον 5095 {N-ASM} ταχέως 5030 {ADV} πέμψαι 3992 {V-AAN} ὑμῖν, 4771 {P-2DP} ἵνα 2443 {CONJ} κἀγὼ 2504 {P-1NS-K} εὐψυχῶ, 2174 {V-PAS-1S} γνοὺς 1097 {V-2AAP-NSM} τὰ 3588 {T-APN} περὶ 4012 {PREP} ὑμῶν. 4771 {P-2GP} "
2,20,"Οὐδένα 3762 {A-ASM-N} γὰρ 1063 {CONJ} ἔχω 2192 {V-PAI-1S} ἰσόψυχον, 2473 {A-ASM} ὅστις 3748 {R-NSM} γνησίως 1104 {ADV} τὰ 3588 {T-APN} περὶ 4012 {PREP} ὑμῶν 4771 {P-2GP} μεριμνήσει. 3309 {V-FAI-3S} "
2,21,"Οἱ 3588 {T-NPM} πάντες 3956 {A-NPM} γὰρ 1063 {CONJ} τὰ 3588 {T-APN} ἑαυτῶν 1438 {F-3GPM} ζητοῦσιν, 2212 {V-PAI-3P} οὐ 3756 {PRT-N} τὰ 3588 {T-APN} χριστοῦ 5547 {N-GSM} Ἰησοῦ. 2424 {N-GSM} "
