chapter,verse,text
1,11,"Οὐαὶ 3759 {INJ} αὐτοῖς· 846 {P-DPM} ὅτι 3754 {CONJ} τῇ 3588 {T-DSF} ὁδῷ 3598 {N-DSF} τοῦ 3588 {T-GSM} Κάϊν 2535 {N-PRI} ἐπορεύθησαν, 4198 {V-AOI-3P} καὶ 2532 {CONJ} τῇ 3588 {T-DSF} πλάνῃ 4106 {N-DSF} τοῦ 3588 {T-GSM} Βαλαὰμ 903 {N-PRI} μισθοῦ 3408 {N-GSM} ἐξεχύθησαν, 1632 {V-API-3P} καὶ 2532 {CONJ} τῇ 3588 {T-DSF} ἀντιλογίᾳ 485 {N-DSF} τοῦ 3588 {T-GSM} Κόρε 2879 {N-PRI} ἀπώλοντο. 622 {V-2AMI-3P} "
1,12,"Οὗτοί 3778 {D-NPM} εἰσιν 1510 {V-PAI-3P} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} ἀγάπαις 26 {N-DPF} ὑμῶν 4771 {P-2GP} σπιλάδες, 4694 {N-NPF} συνευωχούμενοι, 4910 {V-PNP-NPM} ἀφόβως 870 {ADV} ἑαυτοὺς 1438 {F-3APM} ποιμαίνοντες· 4165 {V-PAP-NPM} νεφέλαι 3507 {N-NPF} ἄνυδροι, 504 {A-NPF} ὑπὸ 5259 {PREP} ἀνέμων 417 {N-GPM} παραφερόμεναι· 3911 {V-PPP-NPF} δένδρα 1186 {N-NPN} φθινοπωρινά, 5352 {A-NPN} ἄκαρπα, 175 {A-NPN} δὶς 1364 {ADV} ἀποθανόντα, 599 {V-2AAP-NPN} ἐκριζωθέντα· 1610 {V-APP-NPN} "
1,13,"κύματα 2949 {N-NPN} ἄγρια 66 {A-NPN} θαλάσσης, 2281 {N-GSF} ἐπαφρίζοντα 1890 {V-PAP-NPN} τὰς 3588 {T-APF} ἑαυτῶν 1438 {F-3GPN} αἰσχύνας· 152 {N-APF} ἀστέρες 792 {N-NPM} πλανῆται, 4107 {N-NPM} οἷς 3739 {R-DPM} ὁ 3588 {T-NSM} ζόφος 2217 {N-NSM} τοῦ 3588 {T-GSN} σκότους 4655 {N-GSN} εἰς 1519 {PREP} αἰῶνα 165 {N-ASM} τετήρηται. 5083 {V-RPI-3S} "
1,14,"Προεφήτευσεν 4395 {V-AAI-3S} δὲ 1161 {CONJ} καὶ 2532 {CONJ} τούτοις 3778 {D-DPM} ἕβδομος 1442 {A-NSM} ἀπὸ 575 {PREP} Ἀδὰμ 76 {N-PRI} Ἐνώχ, 1802 {N-PRI} λέγων, 3004 {V-PAP-NSM} Ἰδού, 3708 {V-2AMM-2S} ἦλθεν 2064 {V-2AAI-3S} κύριος 2962 {N-NSM} ἐν 1722 {PREP} ἁγίαις 40 {A-DPF} μυριάσιν 3461 {N-DPF} αὐτοῦ, 846 {P-GSM} "
1,15,"ποιῆσαι 4160 {V-AAN} κρίσιν 2920 {N-ASF} κατὰ 2596 {PREP} πάντων, 3956 {A-GPM} καὶ 2532 {CONJ} ἐλέγξαι 1651 {V-AAN} πάντας 3956 {A-APM} τοὺς 3588 {T-APM} ἀσεβεῖς 765 {A-APM} αὐτῶν 846 {P-GPM} περὶ 4012 {PREP} πάντων 3956 {A-GPN} τῶν 3588 {T-GPN} ἔργων 2041 {N-GPN} ἀσεβείας 763 {N-GSF} αὐτῶν 846 {P-GPM} ὧν 3739 {R-GPN} ἠσέβησαν, 764 {V-AAI-3P} καὶ 2532 {CONJ} περὶ 4012 {PREP} πάντων 3956 {A-GPN} τῶν 3588 {T-GPN} σκληρῶν 4642 {A-GPN} ὧν 3739 {R-GPN} ἐλάλησαν 2980 {V-AAI-3P} κατ’ 2596 {PREP} αὐτοῦ 846 {P-GSM} ἁμαρτωλοὶ 268 {A-NPM} ἀσεβεῖς. 765 {A-NPM} "
1,16,"Οὗτοί 3778 {D-NPM} εἰσιν 1510 {V-PAI-3P} γογγυσταί, 1113 {N-NPM} μεμψίμοιροι, 3202 {A-NPM} κατὰ 2596 {PREP} τὰς 3588 {T-APF} ἐπιθυμίας 1939 {N-APF} αὐτῶν 846 {P-GPM} πορευόμενοι, 4198 {V-PNP-NPM} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} στόμα 4750 {N-NSN} αὐτῶν 846 {P-GPM} λαλεῖ 2980 {V-PAI-3S} ὑπέρογκα, 5246 {A-APN} θαυμάζοντες 2296 {V-PAP-NPM} πρόσωπα 4383 {N-APN} ὠφελείας 5622 {N-GSF} χάριν. 5484 {PREP} "
1,17,"Ὑμεῖς 4771 {P-2NP} δέ, 1161 {CONJ} ἀγαπητοί, 27 {A-VPM} μνήσθητε 3403 {V-APM-2P} τῶν 3588 {T-GPN} ῥημάτων 4487 {N-GPN} τῶν 3588 {T-GPN} προειρημένων 4302 {V-RPP-GPN} ὑπὸ 5259 {PREP} τῶν 3588 {T-GPM} ἀποστόλων 652 {N-GPM} τοῦ 3588 {T-GSM} κυρίου 2962 {N-GSM} ἡμῶν 1473 {P-1GP} Ἰησοῦ 2424 {N-GSM} χριστοῦ· 5547 {N-GSM} "
1,18,"ὅτι 3754 {CONJ} ἔλεγον 3004 {V-IAI-3P} ὑμῖν 4771 {P-2DP} ὅτι 3754 {CONJ} ἐν 1722 {PREP} ἐσχάτῳ 2078 {A-DSM-S} χρόνῳ 5550 {N-DSM} ἔσονται 1510 {V-FDI-3P} ἐμπαῖκται, 1703 {N-NPM} κατὰ 2596 {PREP} τὰς 3588 {T-APF} ἑαυτῶν 1438 {F-3GPM} ἐπιθυμίας 1939 {N-APF} πορευόμενοι 4198 {V-PNP-NPM} τῶν 3588 {T-GPF} ἀσεβειῶν. 763 {N-GPF} "
1,19,"Οὗτοί 3778 {D-NPM} εἰσιν 1510 {V-PAI-3P} οἱ 3588 {T-NPM} ἀποδιορίζοντες, 592 {V-PAP-NPM} ψυχικοί, 5591 {A-NPM} πνεῦμα 4151 {N-ASN} μὴ 3361 {PRT-N} ἔχοντες. 2192 {V-PAP-NPM} "
1,20,"Ὑμεῖς 4771 {P-2NP} δέ, 1161 {CONJ} ἀγαπητοί, 27 {A-VPM} τῇ 3588 {T-DSF} ἁγιωτάτῃ 40 {A-DSF-S} ὑμῶν 4771 {P-2GP} πίστει 4102 {N-DSF} ἐποικοδομοῦντες 2026 {V-PAP-NPM} ἑαυτούς, 1438 {F-2APM} ἐν 1722 {PREP} πνεύματι 4151 {N-DSN} ἁγίῳ 40 {A-DSN} προσευχόμενοι, 4336 {V-PNP-NPM} "
1,21,"ἑαυτοὺς 1438 {F-2APM} ἐν 1722 {PREP} ἀγάπῃ 26 {N-DSF} θεοῦ 2316 {N-GSM} τηρήσατε, 5083 {V-AAM-2P} προσδεχόμενοι 4327 {V-PNP-NPM} τὸ 3588 {T-ASN} ἔλεος 1656 {N-ASN} τοῦ 3588 {T-GSM} κυρίου 2962 {N-GSM} ἡμῶν 1473 {P-1GP} Ἰησοῦ 2424 {N-GSM} χριστοῦ 5547 {N-GSM} εἰς 1519 {PREP} ζωὴν 2222 {N-ASF} αἰώνιον. 166 {A-ASF} "
1,22,Καὶ 2532 {CONJ} οὓς 3739 {R-APM} μὲν 3303 {PRT} ἐλεεῖτε 1653 {V-PAM-2P} διακρινόμενοι· 1252 {V-PMP-NPM}
1,23,"οὓς 3739 {R-APM} δὲ 1161 {CONJ} ἐν 1722 {PREP} φόβῳ 5401 {N-DSM} σῴζετε, 4982 {V-PAM-2P} ἐκ 1537 {PREP} πυρὸς 4442 {N-GSN} ἁρπάζοντες, 726 {V-PAP-NPM} μισοῦντες 3404 {V-PAP-NPM} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} σαρκὸς 4561 {N-GSF} ἐσπιλωμένον 4695 {V-RPP-ASM} χιτῶνα. 5509 {N-ASM} "
1,24,"Τῷ 3588 {T-DSM} δὲ 1161 {CONJ} δυναμένῳ 1410 {V-PNP-DSM} φυλάξαι 5442 {V-AAN} αὐτοὺς 846 {P-APM} ἀπταίστους, 679 {A-APM} καὶ 2532 {CONJ} στῆσαι 2476 {V-AAN} κατενώπιον 2714 {PREP} τῆς 3588 {T-GSF} δόξης 1391 {N-GSF} αὐτοῦ 846 {P-GSM} ἀμώμους 299 {A-APM} ἐν 1722 {PREP} ἀγαλλιάσει, 20 {N-DSF} "
1,25,"μόνῳ 3441 {A-DSM} σοφῷ 4680 {A-DSM} θεῷ 2316 {N-DSM} σωτῆρι 4990 {N-DSM} ἡμῶν, 1473 {P-1GP} δόξα 1391 {N-NSF} καὶ 2532 {CONJ} μεγαλωσύνη, 3172 {N-NSF} κράτος 2904 {N-NSN} καὶ 2532 {CONJ} ἐξουσία, 1849 {N-NSF} καὶ 2532 {CONJ} νῦν 3568 {ADV} καὶ 2532 {CONJ} εἰς 1519 {PREP} πάντας 3956 {A-APM} τοὺς 3588 {T-APM} αἰῶνας. 165 {N-APM} Ἀμήν. 281 {HEB} "
