chapter,verse,text
1,12,"Λέγω 3004 {V-PAI-1S} δὲ 1161 {CONJ} τοῦτο, 3778 {D-ASN} ὅτι 3754 {CONJ} ἕκαστος 1538 {A-NSM} ὑμῶν 4771 {P-2GP} λέγει, 3004 {V-PAI-3S} Ἐγὼ 1473 {P-1NS} μέν 3303 {PRT} εἰμι 1510 {V-PAI-1S} Παύλου, 3972 {N-GSM} Ἐγὼ 1473 {P-1NS} δὲ 1161 {CONJ} Ἀπολλώ, 625 {N-GSM} Ἐγὼ 1473 {P-1NS} δὲ 1161 {CONJ} Κηφᾶ, 2786 {N-GSM} Ἐγὼ 1473 {P-1NS} δὲ 1161 {CONJ} χριστοῦ. 5547 {N-GSM} "
1,13,"Μεμέρισται 3307 {V-RPI-3S} ὁ 3588 {T-NSM} χριστός, 5547 {N-NSM} Μὴ 3361 {PRT-N} Παῦλος 3972 {N-NSM} ἐσταυρώθη 4717 {V-API-3S} ὑπὲρ 5228 {PREP} ὑμῶν, 4771 {P-2GP} ἢ 2228 {PRT} εἰς 1519 {PREP} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} Παύλου 3972 {N-GSM} ἐβαπτίσθητε, 907 {V-API-2P} "
1,14,"Εὐχαριστῶ 2168 {V-PAI-1S} τῷ 3588 {T-DSM} θεῷ 2316 {N-DSM} ὅτι 3754 {CONJ} οὐδένα 3762 {A-ASM-N} ὑμῶν 4771 {P-2GP} ἐβάπτισα, 907 {V-AAI-1S} εἰ 1487 {COND} μὴ 3361 {PRT-N} Κρίσπον 2921 {N-ASM} καὶ 2532 {CONJ} Γάϊον· 1050 {N-ASM} "
1,15,ἵνα 2443 {CONJ} μή 3361 {PRT-N} τις 5100 {X-NSM} εἴπῃ 3004 {V-2AAS-3S} ὅτι 3754 {CONJ} εἰς 1519 {PREP} τὸ 3588 {T-ASN} ἐμὸν 1699 {S-1SASN} ὄνομα 3686 {N-ASN} ἐβάπτισα. 907 {V-AAI-1S} 
1,16,Ἐβάπτισα 907 {V-AAI-1S} δὲ 1161 {CONJ} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} Στεφανᾶ 4734 {N-GSM} οἶκον· 3624 {N-ASM} λοιπὸν 3062 {A-ASN} οὐκ 3756 {PRT-N} οἶδα 1492 {V-RAI-1S} εἴ 1487 {COND} τινα 5100 {X-ASM} ἄλλον 243 {A-ASM} ἐβάπτισα. 907 {V-AAI-1S}
1,17,"Οὐ 3756 {PRT-N} γὰρ 1063 {CONJ} ἀπέστειλέν 649 {V-AAI-3S} με 1473 {P-1AS} χριστὸς 5547 {N-NSM} βαπτίζειν, 907 {V-PAN} ἀλλ’ 235 {CONJ} εὐαγγελίζεσθαι· 2097 {V-PMN} οὐκ 3756 {PRT-N} ἐν 1722 {PREP} σοφίᾳ 4678 {N-DSF} λόγου, 3056 {N-GSM} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} κενωθῇ 2758 {V-APS-3S} ὁ 3588 {T-NSM} σταυρὸς 4716 {N-NSM} τοῦ 3588 {T-GSM} χριστοῦ. 5547 {N-GSM} "
1,18,"Ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} γὰρ 1063 {CONJ} ὁ 3588 {T-NSM} τοῦ 3588 {T-GSM} σταυροῦ 4716 {N-GSM} τοῖς 3588 {T-DPM} μὲν 3303 {PRT} ἀπολλυμένοις 622 {V-PEP-DPM} μωρία 3472 {N-NSF} ἐστίν, 1510 {V-PAI-3S} τοῖς 3588 {T-DPM} δὲ 1161 {CONJ} σῳζομένοις 4982 {V-PPP-DPM} ἡμῖν 1473 {P-1DP} δύναμις 1411 {N-NSF} θεοῦ 2316 {N-GSM} ἐστιν. 1510 {V-PAI-3S} "
1,19,"Γέγραπται 1125 {V-RPI-3S} γάρ, 1063 {CONJ} Ἀπολῶ 622 {V-FAI-1S} τὴν 3588 {T-ASF} σοφίαν 4678 {N-ASF} τῶν 3588 {T-GPM} σοφῶν, 4680 {A-GPM} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} σύνεσιν 4907 {N-ASF} τῶν 3588 {T-GPM} συνετῶν 4908 {A-GPM} ἀθετήσω. 114 {V-FAI-1S} "
1,20,"Ποῦ 4226 {ADV-I} σοφός, 4680 {A-NSM} Ποῦ 4226 {ADV-I} γραμματεύς, 1122 {N-NSM} Ποῦ 4226 {ADV-I} συζητητὴς 4804 {N-NSM} τοῦ 3588 {T-GSM} αἰῶνος 165 {N-GSM} τούτου, 3778 {D-GSM} Οὐχὶ 3780 {PRT-I} ἐμώρανεν 3471 {V-AAI-3S} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} τὴν 3588 {T-ASF} σοφίαν 4678 {N-ASF} τοῦ 3588 {T-GSM} κόσμου 2889 {N-GSM} τούτου, 3778 {D-GSM} "
1,21,"Ἐπειδὴ 1894 {CONJ} γὰρ 1063 {CONJ} ἐν 1722 {PREP} τῇ 3588 {T-DSF} σοφίᾳ 4678 {N-DSF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} οὐκ 3756 {PRT-N} ἔγνω 1097 {V-2AAI-3S} ὁ 3588 {T-NSM} κόσμος 2889 {N-NSM} διὰ 1223 {PREP} τῆς 3588 {T-GSF} σοφίας 4678 {N-GSF} τὸν 3588 {T-ASM} θεόν, 2316 {N-ASM} εὐδόκησεν 2106 {V-AAI-3S} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} διὰ 1223 {PREP} τῆς 3588 {T-GSF} μωρίας 3472 {N-GSF} τοῦ 3588 {T-GSN} κηρύγματος 2782 {N-GSN} σῶσαι 4982 {V-AAN} τοὺς 3588 {T-APM} πιστεύοντας. 4100 {V-PAP-APM} "
1,22,"Ἐπειδὴ 1894 {CONJ} καὶ 2532 {CONJ} Ἰουδαῖοι 2453 {A-NPM} σημεῖον 4592 {N-ASN} αἰτοῦσιν, 154 {V-PAI-3P} καὶ 2532 {CONJ} Ἕλληνες 1672 {N-NPM} σοφίαν 4678 {N-ASF} ζητοῦσιν· 2212 {V-PAI-3P} "
1,23,"ἡμεῖς 1473 {P-1NP} δὲ 1161 {CONJ} κηρύσσομεν 2784 {V-PAI-1P} χριστὸν 5547 {N-ASM} ἐσταυρωμένον, 4717 {V-RPP-ASM} Ἰουδαίοις 2453 {A-DPM} μὲν 3303 {PRT} σκάνδαλον, 4625 {N-ASN} Ἕλλησιν 1672 {N-DPM} δὲ 1161 {CONJ} μωρίαν· 3472 {N-ASF} "
1,24,"αὐτοῖς 846 {P-DPM} δὲ 1161 {CONJ} τοῖς 3588 {T-DPM} κλητοῖς, 2822 {A-DPM} Ἰουδαίοις 2453 {A-DPM} τε 5037 {PRT} καὶ 2532 {CONJ} Ἕλλησιν, 1672 {N-DPM} χριστὸν 5547 {N-ASM} θεοῦ 2316 {N-GSM} δύναμιν 1411 {N-ASF} καὶ 2532 {CONJ} θεοῦ 2316 {N-GSM} σοφίαν. 4678 {N-ASF} "
1,25,"Ὅτι 3754 {CONJ} τὸ 3588 {T-NSN} μωρὸν 3474 {A-NSN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} σοφώτερον 4680 {A-NSN-C} τῶν 3588 {T-GPM} ἀνθρώπων 444 {N-GPM} ἐστίν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} ἀσθενὲς 772 {A-NSN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἰσχυρότερον 2478 {A-NSN-C} τῶν 3588 {T-GPM} ἀνθρώπων 444 {N-GPM} ἐστίν. 1510 {V-PAI-3S} "
1,26,"Βλέπετε 991 {V-PAI-2P} γὰρ 1063 {CONJ} τὴν 3588 {T-ASF} κλῆσιν 2821 {N-ASF} ὑμῶν, 4771 {P-2GP} ἀδελφοί, 80 {N-VPM} ὅτι 3754 {CONJ} οὐ 3756 {PRT-N} πολλοὶ 4183 {A-NPM} σοφοὶ 4680 {A-NPM} κατὰ 2596 {PREP} σάρκα, 4561 {N-ASF} οὐ 3756 {PRT-N} πολλοὶ 4183 {A-NPM} δυνατοί, 1415 {A-NPM} οὐ 3756 {PRT-N} πολλοὶ 4183 {A-NPM} εὐγενεῖς· 2104 {A-NPM} "
1,27,"ἀλλὰ 235 {CONJ} τὰ 3588 {T-APN} μωρὰ 3474 {A-APN} τοῦ 3588 {T-GSM} κόσμου 2889 {N-GSM} ἐξελέξατο 1586 {V-AMI-3S} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} ἵνα 2443 {CONJ} τοὺς 3588 {T-APM} σοφοὺς 4680 {A-APM} καταισχύνῃ· 2617 {V-PAS-3S} καὶ 2532 {CONJ} τὰ 3588 {T-APN} ἀσθενῆ 772 {A-APN} τοῦ 3588 {T-GSM} κόσμου 2889 {N-GSM} ἐξελέξατο 1586 {V-AMI-3S} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} ἵνα 2443 {CONJ} καταισχύνῃ 2617 {V-PAS-3S} τὰ 3588 {T-APN} ἰσχυρά· 2478 {A-APN} "
1,28,"καὶ 2532 {CONJ} τὰ 3588 {T-APN} ἀγενῆ 36 {A-APN} τοῦ 3588 {T-GSM} κόσμου 2889 {N-GSM} καὶ 2532 {CONJ} τὰ 3588 {T-APN} ἐξουθενημένα 1848 {V-RPP-APN} ἐξελέξατο 1586 {V-AMI-3S} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} καὶ 2532 {CONJ} τὰ 3588 {T-APN} μὴ 3361 {PRT-N} ὄντα, 1510 {V-PAP-APN} ἵνα 2443 {CONJ} τὰ 3588 {T-APN} ὄντα 1510 {V-PAP-APN} καταργήσῃ· 2673 {V-AAS-3S} "
1,29,ὅπως 3704 {ADV} μὴ 3361 {PRT-N} καυχήσηται 2744 {V-ADS-3S} πᾶσα 3956 {A-NSF} σὰρξ 4561 {N-NSF} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM} 
1,30,"Ἐξ 1537 {PREP} αὐτοῦ 846 {P-GSM} δὲ 1161 {CONJ} ὑμεῖς 4771 {P-2NP} ἐστε 1510 {V-PAI-2P} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ, 2424 {N-DSM} ὃς 3739 {R-NSM} ἐγενήθη 1096 {V-AOI-3S} ἡμῖν 1473 {P-1DP} σοφία 4678 {N-NSF} ἀπὸ 575 {PREP} θεοῦ, 2316 {N-GSM} δικαιοσύνη 1343 {N-NSF} τε 5037 {PRT} καὶ 2532 {CONJ} ἁγιασμός, 38 {N-NSM} καὶ 2532 {CONJ} ἀπολύτρωσις· 629 {N-NSF} "
1,31,"ἵνα, 2443 {CONJ} καθὼς 2531 {ADV} γέγραπται, 1125 {V-RPI-3S} Ὁ 3588 {T-NSM} καυχώμενος, 2744 {V-PNP-NSM} ἐν 1722 {PREP} κυρίῳ 2962 {N-DSM} καυχάσθω. 2744 {V-PNM-3S} "
2,1,"Κἀγὼ 2504 {P-1NS-K} ἐλθὼν 2064 {V-2AAP-NSM} πρὸς 4314 {PREP} ὑμᾶς, 4771 {P-2AP} ἀδελφοί, 80 {N-VPM} ἦλθον 2064 {V-2AAI-1S} οὐ 3756 {PRT-N} καθ’ 2596 {PREP} ὑπεροχὴν 5247 {N-ASF} λόγου 3056 {N-GSM} ἢ 2228 {PRT} σοφίας 4678 {N-GSF} καταγγέλλων 2605 {V-PAP-NSM} ὑμῖν 4771 {P-2DP} τὸ 3588 {T-ASN} μαρτύριον 3142 {N-ASN} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM} "
2,2,"Οὐ 3756 {PRT-N} γὰρ 1063 {CONJ} ἔκρινα 2919 {V-AAI-1S} τοῦ 3588 {T-GSN} εἰδέναι 1492 {V-RAN} τι 5100 {X-ASN} ἐν 1722 {PREP} ὑμῖν, 4771 {P-2DP} εἰ 1487 {COND} μὴ 3361 {PRT-N} Ἰησοῦν 2424 {N-ASM} χριστόν, 5547 {N-ASM} καὶ 2532 {CONJ} τοῦτον 3778 {D-ASM} ἐσταυρωμένον. 4717 {V-RPP-ASM} "
2,3,Καὶ 2532 {CONJ} ἐγὼ 1473 {P-1NS} ἐν 1722 {PREP} ἀσθενείᾳ 769 {N-DSF} καὶ 2532 {CONJ} ἐν 1722 {PREP} φόβῳ 5401 {N-DSM} καὶ 2532 {CONJ} ἐν 1722 {PREP} τρόμῳ 5156 {N-DSM} πολλῷ 4183 {A-DSM} ἐγενόμην 1096 {V-2ADI-1S} πρὸς 4314 {PREP} ὑμᾶς. 4771 {P-2AP} 
2,4,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} μου 1473 {P-1GS} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} κήρυγμά 2782 {N-NSN} μου 1473 {P-1GS} οὐκ 3756 {PRT-N} ἐν 1722 {PREP} πειθοῖς 3981 {A-DPM} ἀνθρωπίνης 442 {A-GSF} σοφίας 4678 {N-GSF} λόγοις, 3056 {N-DPM} ἀλλ’ 235 {CONJ} ἐν 1722 {PREP} ἀποδείξει 585 {N-DSF} πνεύματος 4151 {N-GSN} καὶ 2532 {CONJ} δυνάμεως· 1411 {N-GSF} "
2,5,"ἵνα 2443 {CONJ} ἡ 3588 {T-NSF} πίστις 4102 {N-NSF} ὑμῶν 4771 {P-2GP} μὴ 3361 {PRT-N} ᾖ 1510 {V-PAS-3S} ἐν 1722 {PREP} σοφίᾳ 4678 {N-DSF} ἀνθρώπων, 444 {N-GPM} ἀλλ’ 235 {CONJ} ἐν 1722 {PREP} δυνάμει 1411 {N-DSF} θεοῦ. 2316 {N-GSM} "
2,6,"Σοφίαν 4678 {N-ASF} δὲ 1161 {CONJ} λαλοῦμεν 2980 {V-PAI-1P} ἐν 1722 {PREP} τοῖς 3588 {T-DPM} τελείοις· 5046 {A-DPM} σοφίαν 4678 {N-ASF} δὲ 1161 {CONJ} οὐ 3756 {PRT-N} τοῦ 3588 {T-GSM} αἰῶνος 165 {N-GSM} τούτου, 3778 {D-GSM} οὐδὲ 3761 {CONJ-N} τῶν 3588 {T-GPM} ἀρχόντων 758 {N-GPM} τοῦ 3588 {T-GSM} αἰῶνος 165 {N-GSM} τούτου, 3778 {D-GSM} τῶν 3588 {T-GPM} καταργουμένων· 2673 {V-PPP-GPM} "
2,7,"ἀλλὰ 235 {CONJ} λαλοῦμεν 2980 {V-PAI-1P} σοφίαν 4678 {N-ASF} θεοῦ 2316 {N-GSM} ἐν 1722 {PREP} μυστηρίῳ, 3466 {N-DSN} τὴν 3588 {T-ASF} ἀποκεκρυμμένην, 613 {V-RPP-ASF} ἣν 3739 {R-ASF} προώρισεν 4309 {V-AAI-3S} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} πρὸ 4253 {PREP} τῶν 3588 {T-GPM} αἰώνων 165 {N-GPM} εἰς 1519 {PREP} δόξαν 1391 {N-ASF} ἡμῶν· 1473 {P-1GP} "
2,8,"ἣν 3739 {R-ASF} οὐδεὶς 3762 {A-NSM-N} τῶν 3588 {T-GPM} ἀρχόντων 758 {N-GPM} τοῦ 3588 {T-GSM} αἰῶνος 165 {N-GSM} τούτου 3778 {D-GSM} ἔγνωκεν· 1097 {V-RAI-3S} εἰ 1487 {COND} γὰρ 1063 {CONJ} ἔγνωσαν, 1097 {V-2AAI-3P} οὐκ 3756 {PRT-N} ἂν 302 {PRT} τὸν 3588 {T-ASM} κύριον 2962 {N-ASM} τῆς 3588 {T-GSF} δόξης 1391 {N-GSF} ἐσταύρωσαν· 4717 {V-AAI-3P} "
2,9,"ἀλλὰ 235 {CONJ} καθὼς 2531 {ADV} γέγραπται, 1125 {V-RPI-3S} Ἃ 3739 {R-APN} ὀφθαλμὸς 3788 {N-NSM} οὐκ 3756 {PRT-N} εἶδεν, 3708 {V-2AAI-3S} καὶ 2532 {CONJ} οὖς 3775 {N-NSN} οὐκ 3756 {PRT-N} ἤκουσεν, 191 {V-AAI-3S} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} καρδίαν 2588 {N-ASF} ἀνθρώπου 444 {N-GSM} οὐκ 3756 {PRT-N} ἀνέβη, 305 {V-2AAI-3S} ἃ 3739 {R-APN} ἡτοίμασεν 2090 {V-AAI-3S} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} τοῖς 3588 {T-DPM} ἀγαπῶσιν 25 {V-PAP-DPM} αὐτόν. 846 {P-ASM} "
2,10,"Ἡμῖν 1473 {P-1DP} δὲ 1161 {CONJ} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} ἀπεκάλυψεν 601 {V-AAI-3S} διὰ 1223 {PREP} τοῦ 3588 {T-GSN} πνεύματος 4151 {N-GSN} αὐτοῦ· 846 {P-GSM} τὸ 3588 {T-NSN} γὰρ 1063 {CONJ} πνεῦμα 4151 {N-NSN} πάντα 3956 {A-APN} ἐρευνᾷ, 2045 {V-PAI-3S} καὶ 2532 {CONJ} τὰ 3588 {T-APN} βάθη 899 {N-APN} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM} "
2,11,"Τίς 5101 {I-NSM} γὰρ 1063 {CONJ} οἶδεν 1492 {V-RAI-3S} ἀνθρώπων 444 {N-GPM} τὰ 3588 {T-APN} τοῦ 3588 {T-GSM} ἀνθρώπου, 444 {N-GSM} εἰ 1487 {COND} μὴ 3361 {PRT-N} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} τοῦ 3588 {T-GSM} ἀνθρώπου 444 {N-GSM} τὸ 3588 {T-NSN} ἐν 1722 {PREP} αὐτῷ, 846 {P-DSM} Οὕτως 3779 {ADV} καὶ 2532 {CONJ} τὰ 3588 {T-APN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} οὐδεὶς 3762 {A-NSM-N} οἶδεν, 1492 {V-RAI-3S} εἰ 1487 {COND} μὴ 3361 {PRT-N} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM} "
2,12,"Ἡμεῖς 1473 {P-1NP} δὲ 1161 {CONJ} οὐ 3756 {PRT-N} τὸ 3588 {T-ASN} πνεῦμα 4151 {N-ASN} τοῦ 3588 {T-GSM} κόσμου 2889 {N-GSM} ἐλάβομεν, 2983 {V-2AAI-1P} ἀλλὰ 235 {CONJ} τὸ 3588 {T-ASN} πνεῦμα 4151 {N-ASN} τὸ 3588 {T-ASN} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} ἵνα 2443 {CONJ} εἰδῶμεν 1492 {V-RAS-1P} τὰ 3588 {T-APN} ὑπὸ 5259 {PREP} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} χαρισθέντα 5483 {V-APP-APN} ἡμῖν. 1473 {P-1DP} "
2,13,"Ἃ 3739 {R-APN} καὶ 2532 {CONJ} λαλοῦμεν, 2980 {V-PAI-1P} οὐκ 3756 {PRT-N} ἐν 1722 {PREP} διδακτοῖς 1318 {A-DPM} ἀνθρωπίνης 442 {A-GSF} σοφίας 4678 {N-GSF} λόγοις, 3056 {N-DPM} ἀλλ’ 235 {CONJ} ἐν 1722 {PREP} διδακτοῖς 1318 {A-DPM} πνεύματος 4151 {N-GSN} ἁγίου, 40 {A-GSN} πνευματικοῖς 4152 {A-DPN} πνευματικὰ {A-DPM} πνευματικα συγκρίνοντες. {A-APN} συγκρινοντες{V-PAP-NPM} "
2,14,"Ψυχικὸς 5591 {A-NSM} δὲ 1161 {CONJ} ἄνθρωπος 444 {N-NSM} οὐ 3756 {PRT-N} δέχεται 1209 {V-PNI-3S} τὰ 3588 {T-APN} τοῦ 3588 {T-GSN} πνεύματος 4151 {N-GSN} τοῦ 3588 {T-GSM} θεοῦ· 2316 {N-GSM} μωρία 3472 {N-NSF} γὰρ 1063 {CONJ} αὐτῷ 846 {P-DSM} ἐστιν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} δύναται 1410 {V-PNI-3S} γνῶναι, 1097 {V-2AAN} ὅτι 3754 {CONJ} πνευματικῶς 4153 {ADV} ἀνακρίνεται. 350 {V-PPI-3S} "
2,15,"Ὁ 3588 {T-NSM} δὲ 1161 {CONJ} πνευματικὸς 4152 {A-NSM} ἀνακρίνει 350 {V-PAI-3S} μὲν 3303 {PRT} πάντα, 3956 {A-APN} αὐτὸς 846 {P-NSM} δὲ 1161 {CONJ} ὑπ’ 5259 {PREP} οὐδενὸς 3762 {A-GSM-N} ἀνακρίνεται. 350 {V-PPI-3S} "
2,16,"Τίς 5101 {I-NSM} γὰρ 1063 {CONJ} ἔγνω 1097 {V-2AAI-3S} νοῦν 3563 {N-ASM} κυρίου, 2962 {N-GSM} ὃς 3739 {R-NSM} συμβιβάσει 4822 {V-FAI-3S} αὐτόν, 846 {P-ASM} Ἡμεῖς 1473 {P-1NP} δὲ 1161 {CONJ} νοῦν 3563 {N-ASM} χριστοῦ 5547 {N-GSM} ἔχομεν. 2192 {V-PAI-1P} "
