chapter,verse,text
2,1,"Τεκνία 5040 {N-VPN} μου, 1473 {P-1GS} ταῦτα 3778 {D-APN} γράφω 1125 {V-PAI-1S} ὑμῖν, 4771 {P-2DP} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} ἁμάρτητε. 264 {V-2AAS-2P} Καὶ 2532 {CONJ} ἐάν 1437 {COND} τις 5100 {X-NSM} ἁμάρτῃ, 264 {V-2AAS-3S} παράκλητον 3875 {N-ASM} ἔχομεν 2192 {V-PAI-1P} πρὸς 4314 {PREP} τὸν 3588 {T-ASM} πατέρα, 3962 {N-ASM} Ἰησοῦν 2424 {N-ASM} χριστὸν 5547 {N-ASM} δίκαιον· 1342 {A-ASM} "
2,2,"καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} ἱλασμός 2434 {N-NSM} ἐστιν 1510 {V-PAI-3S} περὶ 4012 {PREP} τῶν 3588 {T-GPF} ἁμαρτιῶν 266 {N-GPF} ἡμῶν· 1473 {P-1GP} οὐ 3756 {PRT-N} περὶ 4012 {PREP} τῶν 3588 {T-GPF} ἡμετέρων 2251 {S-1PGPF} δὲ 1161 {CONJ} μόνον, 3440 {ADV} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} περὶ 4012 {PREP} ὅλου 3650 {A-GSM} τοῦ 3588 {T-GSM} κόσμου. 2889 {N-GSM} "
2,3,"Καὶ 2532 {CONJ} ἐν 1722 {PREP} τούτῳ 3778 {D-DSN} γινώσκομεν 1097 {V-PAI-1P} ὅτι 3754 {CONJ} ἐγνώκαμεν 1097 {V-RAI-1P} αὐτόν, 846 {P-ASM} ἐὰν 1437 {COND} τὰς 3588 {T-APF} ἐντολὰς 1785 {N-APF} αὐτοῦ 846 {P-GSM} τηρῶμεν. 5083 {V-PAS-1P} "
2,4,"Ὁ 3588 {T-NSM} λέγων, 3004 {V-PAP-NSM} Ἔγνωκα 1097 {V-RAI-1S} αὐτόν, 846 {P-ASM} καὶ 2532 {CONJ} τὰς 3588 {T-APF} ἐντολὰς 1785 {N-APF} αὐτοῦ 846 {P-GSM} μὴ 3361 {PRT-N} τηρῶν, 5083 {V-PAP-NSM} ψεύστης 5583 {N-NSM} ἐστίν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} ἐν 1722 {PREP} τούτῳ 3778 {D-DSM} ἡ 3588 {T-NSF} ἀλήθεια 225 {N-NSF} οὐκ 3756 {PRT-N} ἔστιν· 1510 {V-PAI-3S} "
2,5,"ὃς 3739 {R-NSM} δ’ 1161 {CONJ} ἂν 302 {PRT} τηρῇ 5083 {V-PAS-3S} αὐτοῦ 846 {P-GSM} τὸν 3588 {T-ASM} λόγον, 3056 {N-ASM} ἀληθῶς 230 {ADV} ἐν 1722 {PREP} τούτῳ 3778 {D-DSM} ἡ 3588 {T-NSF} ἀγάπη 26 {N-NSF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} τετελείωται. 5048 {V-RPI-3S} Ἐν 1722 {PREP} τούτῳ 3778 {D-DSN} γινώσκομεν 1097 {V-PAI-1P} ὅτι 3754 {CONJ} ἐν 1722 {PREP} αὐτῷ 846 {P-DSM} ἐσμέν· 1510 {V-PAI-1P} "
2,6,"ὁ 3588 {T-NSM} λέγων 3004 {V-PAP-NSM} ἐν 1722 {PREP} αὐτῷ 846 {P-DSM} μένειν 3306 {V-PAN} ὀφείλει, 3784 {V-PAI-3S} καθὼς 2531 {ADV} ἐκεῖνος 1565 {D-NSM} περιεπάτησεν, 4043 {V-AAI-3S} καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} οὕτως 3779 {ADV} περιπατεῖν. 4043 {V-PAN} "
2,7,"Ἀδελφοί, 80 {N-VPM} οὐκ 3756 {PRT-N} ἐντολὴν 1785 {N-ASF} καινὴν 2537 {A-ASF} γράφω 1125 {V-PAI-1S} ὑμῖν, 4771 {P-2DP} ἀλλ’ 235 {CONJ} ἐντολὴν 1785 {N-ASF} παλαιάν, 3820 {A-ASF} ἣν 3739 {R-ASF} εἴχετε 2192 {V-IAI-2P} ἀπ’ 575 {PREP} ἀρχῆς· 746 {N-GSF} ἡ 3588 {T-NSF} ἐντολὴ 1785 {N-NSF} ἡ 3588 {T-NSF} παλαιά 3820 {A-NSF} ἐστιν 1510 {V-PAI-3S} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} ὃν 3739 {R-ASM} ἠκούσατε 191 {V-AAI-2P} ἀπ’ 575 {PREP} ἀρχῆς. 746 {N-GSF} "
2,8,"Πάλιν 3825 {ADV} ἐντολὴν 1785 {N-ASF} καινὴν 2537 {A-ASF} γράφω 1125 {V-PAI-1S} ὑμῖν, 4771 {P-2DP} ὅ 3739 {R-NSN} ἐστιν 1510 {V-PAI-3S} ἀληθὲς 227 {A-NSN} ἐν 1722 {PREP} αὐτῷ 846 {P-DSM} καὶ 2532 {CONJ} ἐν 1722 {PREP} ὑμῖν· 4771 {P-2DP} ὅτι 3754 {CONJ} ἡ 3588 {T-NSF} σκοτία 4653 {N-NSF} παράγεται, 3855 {V-PMI-3S} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} φῶς 5457 {N-NSN} τὸ 3588 {T-NSN} ἀληθινὸν 228 {A-NSN} ἤδη 2235 {ADV} φαίνει. 5316 {V-PAI-3S} "
2,9,"Ὁ 3588 {T-NSM} λέγων 3004 {V-PAP-NSM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} φωτὶ 5457 {N-DSN} εἶναι 1510 {V-PAN} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} ἀδελφὸν 80 {N-ASM} αὐτοῦ 846 {P-GSM} μισῶν, 3404 {V-PAP-NSM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} σκοτίᾳ 4653 {N-DSF} ἐστὶν 1510 {V-PAI-3S} ἕως 2193 {ADV} ἄρτι. 737 {ADV} "
2,10,"Ὁ 3588 {T-NSM} ἀγαπῶν 25 {V-PAP-NSM} τὸν 3588 {T-ASM} ἀδελφὸν 80 {N-ASM} αὐτοῦ 846 {P-GSM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} φωτὶ 5457 {N-DSN} μένει, 3306 {V-PAI-3S} καὶ 2532 {CONJ} σκάνδαλον 4625 {N-NSN} ἐν 1722 {PREP} αὐτῷ 846 {P-DSM} οὐκ 3756 {PRT-N} ἔστιν. 1510 {V-PAI-3S} "
2,11,"Ὁ 3588 {T-NSM} δὲ 1161 {CONJ} μισῶν 3404 {V-PAP-NSM} τὸν 3588 {T-ASM} ἀδελφὸν 80 {N-ASM} αὐτοῦ 846 {P-GSM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} σκοτίᾳ 4653 {N-DSF} ἐστίν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} ἐν 1722 {PREP} τῇ 3588 {T-DSF} σκοτίᾳ 4653 {N-DSF} περιπατεῖ, 4043 {V-PAI-3S} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} οἶδεν 1492 {V-RAI-3S} ποῦ 4225 {ADV} ὑπάγει, 5217 {V-PAI-3S} ὅτι 3754 {CONJ} ἡ 3588 {T-NSF} σκοτία 4653 {N-NSF} ἐτύφλωσεν 5186 {V-AAI-3S} τοὺς 3588 {T-APM} ὀφθαλμοὺς 3788 {N-APM} αὐτοῦ. 846 {P-GSM} "
2,12,"Γράφω 1125 {V-PAI-1S} ὑμῖν, 4771 {P-2DP} τεκνία, 5040 {N-VPN} ὅτι 3754 {CONJ} ἀφέωνται 863 {V-RPI-3P} ὑμῖν 4771 {P-2DP} αἱ 3588 {T-NPF} ἁμαρτίαι 266 {N-NPF} διὰ 1223 {PREP} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} αὐτοῦ. 846 {P-GSM} "
2,13,"Γράφω 1125 {V-PAI-1S} ὑμῖν, 4771 {P-2DP} πατέρες, 3962 {N-VPM} ὅτι 3754 {CONJ} ἐγνώκατε 1097 {V-RAI-2P} τὸν 3588 {T-ASM} ἀπ’ 575 {PREP} ἀρχῆς. 746 {N-GSF} Γράφω 1125 {V-PAI-1S} ὑμῖν, 4771 {P-2DP} νεανίσκοι, 3495 {N-VPM} ὅτι 3754 {CONJ} νενικήκατε 3528 {V-RAI-2P} τὸν 3588 {T-ASM} πονηρόν. 4190 {A-ASM} Γράφω 1125 {V-PAI-1S} ὑμῖν, 4771 {P-2DP} παιδία, 3813 {N-VPN} ὅτι 3754 {CONJ} ἐγνώκατε 1097 {V-RAI-2P} τὸν 3588 {T-ASM} πατέρα. 3962 {N-ASM} "
2,14,"Ἔγραψα 1125 {V-AAI-1S} ὑμῖν, 4771 {P-2DP} πατέρες, 3962 {N-VPM} ὅτι 3754 {CONJ} ἐγνώκατε 1097 {V-RAI-2P} τὸν 3588 {T-ASM} ἀπ’ 575 {PREP} ἀρχῆς. 746 {N-GSF} Ἔγραψα 1125 {V-AAI-1S} ὑμῖν, 4771 {P-2DP} νεανίσκοι, 3495 {N-VPM} ὅτι 3754 {CONJ} ἰσχυροί 2478 {A-NPM} ἐστε, 1510 {V-PAI-2P} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἐν 1722 {PREP} ὑμῖν 4771 {P-2DP} μένει, 3306 {V-PAI-3S} καὶ 2532 {CONJ} νενικήκατε 3528 {V-RAI-2P} τὸν 3588 {T-ASM} πονηρόν. 4190 {A-ASM} "
2,15,"Μὴ 3361 {PRT-N} ἀγαπᾶτε 25 {V-PAM-2P} τὸν 3588 {T-ASM} κόσμον, 2889 {N-ASM} μηδὲ 3366 {CONJ-N} τὰ 3588 {T-APN} ἐν 1722 {PREP} τῷ 3588 {T-DSM} κόσμῳ. 2889 {N-DSM} Ἐάν 1437 {COND} τις 5100 {X-NSM} ἀγαπᾷ 25 {V-PAS-3S} τὸν 3588 {T-ASM} κόσμον, 2889 {N-ASM} οὐκ 3756 {PRT-N} ἔστιν 1510 {V-PAI-3S} ἡ 3588 {T-NSF} ἀγάπη 26 {N-NSF} τοῦ 3588 {T-GSM} πατρὸς 3962 {N-GSM} ἐν 1722 {PREP} αὐτῷ. 846 {P-DSM} "
2,16,"Ὅτι 3754 {CONJ} πᾶν 3956 {A-NSN} τὸ 3588 {T-NSN} ἐν 1722 {PREP} τῷ 3588 {T-DSM} κόσμῳ, 2889 {N-DSM} ἡ 3588 {T-NSF} ἐπιθυμία 1939 {N-NSF} τῆς 3588 {T-GSF} σαρκός, 4561 {N-GSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} ἐπιθυμία 1939 {N-NSF} τῶν 3588 {T-GPM} ὀφθαλμῶν, 3788 {N-GPM} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} ἀλαζονεία 212 {N-NSF} τοῦ 3588 {T-GSM} βίου, 979 {N-GSM} οὐκ 3756 {PRT-N} ἔστιν 1510 {V-PAI-3S} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} πατρός, 3962 {N-GSM} ἀλλ’ 235 {CONJ} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} κόσμου 2889 {N-GSM} ἐστίν. 1510 {V-PAI-3S} "
2,17,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} κόσμος 2889 {N-NSM} παράγεται, 3855 {V-PMI-3S} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} ἐπιθυμία 1939 {N-NSF} αὐτοῦ· 846 {P-GSM} ὁ 3588 {T-NSM} δὲ 1161 {CONJ} ποιῶν 4160 {V-PAP-NSM} τὸ 3588 {T-ASN} θέλημα 2307 {N-ASN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} μένει 3306 {V-PAI-3S} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα. 165 {N-ASM} "
2,18,"Παιδία, 3813 {N-VPN} ἐσχάτη 2078 {A-NSF-S} ὥρα 5610 {N-NSF} ἐστίν· 1510 {V-PAI-3S} καὶ 2532 {CONJ} καθὼς 2531 {ADV} ἠκούσατε 191 {V-AAI-2P} ὅτι 3754 {CONJ} ὁ 3588 {T-NSM} ἀντίχριστος 500 {N-NSM} ἔρχεται, 2064 {V-PNI-3S} καὶ 2532 {CONJ} νῦν 3568 {ADV} ἀντίχριστοι 500 {N-NPM} πολλοὶ 4183 {A-NPM} γεγόνασιν· 1096 {V-2RAI-3P} ὅθεν 3606 {ADV} γινώσκομεν 1097 {V-PAI-1P} ὅτι 3754 {CONJ} ἐσχάτη 2078 {A-NSF-S} ὥρα 5610 {N-NSF} ἐστίν. 1510 {V-PAI-3S} "
2,19,"Ἐξ 1537 {PREP} ἡμῶν 1473 {P-1GP} ἐξῆλθον, 1831 {V-2AAI-3P} ἀλλ’ 235 {CONJ} οὐκ 3756 {PRT-N} ἦσαν 1510 {V-IAI-3P} ἐξ 1537 {PREP} ἡμῶν· 1473 {P-1GP} εἰ 1487 {COND} γὰρ 1063 {CONJ} ἦσαν 1510 {V-IAI-3P} ἐξ 1537 {PREP} ἡμῶν, 1473 {P-1GP} μεμενήκεισαν 3306 {V-LAI-3P} ἂν 302 {PRT} μεθ’ 3326 {PREP} ἡμῶν· 1473 {P-1GP} ἀλλ’ 235 {CONJ} ἵνα 2443 {CONJ} φανερωθῶσιν 5319 {V-APS-3P} ὅτι 3754 {CONJ} οὐκ 3756 {PRT-N} εἰσὶν 1510 {V-PAI-3P} πάντες 3956 {A-NPM} ἐξ 1537 {PREP} ἡμῶν. 1473 {P-1GP} "
2,20,"Καὶ 2532 {CONJ} ὑμεῖς 4771 {P-2NP} χρίσμα 5545 {N-ASN} ἔχετε 2192 {V-PAI-2P} ἀπὸ 575 {PREP} τοῦ 3588 {T-GSM} ἁγίου, 40 {A-GSM} καὶ 2532 {CONJ} οἴδατε 1492 {V-RAI-2P} πάντα. 3956 {A-APN} "
2,21,"Οὐκ 3756 {PRT-N} ἔγραψα 1125 {V-AAI-1S} ὑμῖν 4771 {P-2DP} ὅτι 3754 {CONJ} οὐκ 3756 {PRT-N} οἴδατε 1492 {V-RAI-2P} τὴν 3588 {T-ASF} ἀλήθειαν, 225 {N-ASF} ἀλλ’ 235 {CONJ} ὅτι 3754 {CONJ} οἴδατε 1492 {V-RAI-2P} αὐτήν, 846 {P-ASF} καὶ 2532 {CONJ} ὅτι 3754 {CONJ} πᾶν 3956 {A-NSN} ψεῦδος 5579 {N-NSN} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} ἀληθείας 225 {N-GSF} οὐκ 3756 {PRT-N} ἔστιν. 1510 {V-PAI-3S} "
2,22,"Τίς 5101 {I-NSM} ἐστιν 1510 {V-PAI-3S} ὁ 3588 {T-NSM} ψεύστης, 5583 {N-NSM} εἰ 1487 {COND} μὴ 3361 {PRT-N} ὁ 3588 {T-NSM} ἀρνούμενος 720 {V-PNP-NSM} ὅτι 3754 {CONJ} Ἰησοῦς 2424 {N-NSM} οὐκ 3756 {PRT-N} ἔστιν 1510 {V-PAI-3S} ὁ 3588 {T-NSM} χριστός, 5547 {N-NSM} Οὗτός 3778 {D-NSM} ἐστιν 1510 {V-PAI-3S} ὁ 3588 {T-NSM} ἀντίχριστος, 500 {N-NSM} ὁ 3588 {T-NSM} ἀρνούμενος 720 {V-PNP-NSM} τὸν 3588 {T-ASM} πατέρα 3962 {N-ASM} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} υἱόν. 5207 {N-ASM} "
2,23,Πᾶς 3956 {A-NSM} ὁ 3588 {T-NSM} ἀρνούμενος 720 {V-PNP-NSM} τὸν 3588 {T-ASM} υἱὸν 5207 {N-ASM} οὐδὲ 3761 {CONJ-N} τὸν 3588 {T-ASM} πατέρα 3962 {N-ASM} ἔχει. 2192 {V-PAI-3S} 
2,24,"Ὑμεῖς 4771 {P-2NP} οὖν 3767 {CONJ} ὃ 3739 {R-ASN} ἠκούσατε 191 {V-AAI-2P} ἀπ’ 575 {PREP} ἀρχῆς, 746 {N-GSF} ἐν 1722 {PREP} ὑμῖν 4771 {P-2DP} μενέτω. 3306 {V-PAM-3S} Ἐὰν 1437 {COND} ἐν 1722 {PREP} ὑμῖν 4771 {P-2DP} μείνῃ 3306 {V-AAS-3S} ὃ 3739 {R-ASN} ἀπ’ 575 {PREP} ἀρχῆς 746 {N-GSF} ἠκούσατε, 191 {V-AAI-2P} καὶ 2532 {CONJ} ὑμεῖς 4771 {P-2NP} ἐν 1722 {PREP} τῷ 3588 {T-DSM} υἱῷ 5207 {N-DSM} καὶ 2532 {CONJ} ἐν 1722 {PREP} τῷ 3588 {T-DSM} πατρὶ 3962 {N-DSM} μενεῖτε. 3306 {V-FAI-2P} "
2,25,"Καὶ 2532 {CONJ} αὕτη 3778 {D-NSF} ἐστὶν 1510 {V-PAI-3S} ἡ 3588 {T-NSF} ἐπαγγελία 1860 {N-NSF} ἣν 3739 {R-ASF} αὐτὸς 846 {P-NSM} ἐπηγγείλατο 1861 {V-ADI-3S} ἡμῖν, 1473 {P-1DP} τὴν 3588 {T-ASF} ζωὴν 2222 {N-ASF} τὴν 3588 {T-ASF} αἰώνιον. 166 {A-ASF} "
2,26,Ταῦτα 3778 {D-APN} ἔγραψα 1125 {V-AAI-1S} ὑμῖν 4771 {P-2DP} περὶ 4012 {PREP} τῶν 3588 {T-GPM} πλανώντων 4105 {V-PAP-GPM} ὑμᾶς. 4771 {P-2AP} 
2,27,"Καὶ 2532 {CONJ} ὑμεῖς, 4771 {P-2NP} τὸ 3588 {T-NSN} χρίσμα 5545 {N-NSN} ὃ 3739 {R-ASN} ἐλάβετε 2983 {V-2AAI-2P} ἀπ’ 575 {PREP} αὐτοῦ 846 {P-GSM} ἐν 1722 {PREP} ὑμῖν 4771 {P-2DP} μένει, 3306 {V-PAI-3S} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} χρείαν 5532 {N-ASF} ἔχετε 2192 {V-PAI-2P} ἵνα 2443 {CONJ} τις 5100 {X-NSM} διδάσκῃ 1321 {V-PAS-3S} ὑμᾶς· 4771 {P-2AP} ἀλλ’ 235 {CONJ} ὡς 5613 {ADV} τὸ 3588 {T-NSN} αὐτὸ 846 {P-NSN} χρίσμα 5545 {N-NSN} διδάσκει 1321 {V-PAI-3S} ὑμᾶς 4771 {P-2AP} περὶ 4012 {PREP} πάντων, 3956 {A-GPN} καὶ 2532 {CONJ} ἀληθές 227 {A-NSN} ἐστιν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἔστιν 1510 {V-PAI-3S} ψεῦδος, 5579 {N-NSN} καὶ 2532 {CONJ} καθὼς 2531 {ADV} ἐδίδαξεν 1321 {V-AAI-3S} ὑμᾶς, 4771 {P-2AP} μενεῖτε 3306 {V-FAI-2P} ἐν 1722 {PREP} αὐτῷ. 846 {P-DSM} "
2,28,"Καὶ 2532 {CONJ} νῦν, 3568 {ADV} τεκνία, 5040 {N-VPN} μένετε 3306 {V-PAM-2P} ἐν 1722 {PREP} αὐτῷ· 846 {P-DSM} ἵνα 2443 {CONJ} ὅταν 3752 {CONJ} φανερωθῇ, 5319 {V-APS-3S} ἔχωμεν 2192 {V-PAS-1P} παρρησίαν, 3954 {N-ASF} καὶ 2532 {CONJ} μὴ 3361 {PRT-N} αἰσχυνθῶμεν 153 {V-APS-1P} ἀπ’ 575 {PREP} αὐτοῦ 846 {P-GSM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} παρουσίᾳ 3952 {N-DSF} αὐτοῦ. 846 {P-GSM} "
2,29,"Ἐὰν 1437 {COND} εἰδῆτε 1492 {V-RAS-2P} ὅτι 3754 {CONJ} δίκαιός 1342 {A-NSM} ἐστιν, 1510 {V-PAI-3S} γινώσκετε 1097 {V-PAI-2P} ὅτι 3754 {CONJ} πᾶς 3956 {A-NSM} ὁ 3588 {T-NSM} ποιῶν 4160 {V-PAP-NSM} τὴν 3588 {T-ASF} δικαιοσύνην 1343 {N-ASF} ἐξ 1537 {PREP} αὐτοῦ 846 {P-GSM} γεγέννηται. 1080 {V-RPI-3S} "
