chapter,verse,text
1,13,"ἐν 1722 {PREP} ᾧ 3739 {R-DSM} καὶ 2532 {CONJ} ὑμεῖς, 4771 {P-2NP} ἀκούσαντες 191 {V-AAP-NPM} τὸν 3588 {T-ASM} λόγον 3056 {N-ASM} τῆς 3588 {T-GSF} ἀληθείας, 225 {N-GSF} τὸ 3588 {T-ASN} εὐαγγέλιον 2098 {N-ASN} τῆς 3588 {T-GSF} σωτηρίας 4991 {N-GSF} ὑμῶν, 4771 {P-2GP} ἐν 1722 {PREP} ᾧ 3739 {R-DSM} καὶ 2532 {CONJ} πιστεύσαντες 4100 {V-AAP-NPM} ἐσφραγίσθητε 4972 {V-API-2P} τῷ 3588 {T-DSN} πνεύματι 4151 {N-DSN} τῆς 3588 {T-GSF} ἐπαγγελίας 1860 {N-GSF} τῷ 3588 {T-DSN} ἁγίῳ, 40 {A-DSN} "
1,14,"ὅς 3739 {R-NSM} ἐστιν 1510 {V-PAI-3S} ἀρραβὼν 728 {N-NSM} τῆς 3588 {T-GSF} κληρονομίας 2817 {N-GSF} ἡμῶν, 1473 {P-1GP} εἰς 1519 {PREP} ἀπολύτρωσιν 629 {N-ASF} τῆς 3588 {T-GSF} περιποιήσεως, 4047 {N-GSF} εἰς 1519 {PREP} ἔπαινον 1868 {N-ASM} τῆς 3588 {T-GSF} δόξης 1391 {N-GSF} αὐτοῦ. 846 {P-GSM} "
1,15,"Διὰ 1223 {PREP} τοῦτο 3778 {D-ASN} κἀγώ, 2504 {P-1NS-K} ἀκούσας 191 {V-AAP-NSM} τὴν 3588 {T-ASF} καθ’ 2596 {PREP} ὑμᾶς 4771 {P-2AP} πίστιν 4102 {N-ASF} ἐν 1722 {PREP} τῷ 3588 {T-DSM} κυρίῳ 2962 {N-DSM} Ἰησοῦ 2424 {N-DSM} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} ἀγάπην 26 {N-ASF} τὴν 3588 {T-ASF} εἰς 1519 {PREP} πάντας 3956 {A-APM} τοὺς 3588 {T-APM} ἁγίους, 40 {A-APM} "
1,16,"οὐ 3756 {PRT-N} παύομαι 3973 {V-PMI-1S} εὐχαριστῶν 2168 {V-PAP-NSM} ὑπὲρ 5228 {PREP} ὑμῶν, 4771 {P-2GP} μνείαν 3417 {N-ASF} ὑμῶν 4771 {P-2GP} ποιούμενος 4160 {V-PMP-NSM} ἐπὶ 1909 {PREP} τῶν 3588 {T-GPF} προσευχῶν 4335 {N-GPF} μου· 1473 {P-1GS} "
1,17,"ἵνα 2443 {CONJ} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} τοῦ 3588 {T-GSM} κυρίου 2962 {N-GSM} ἡμῶν 1473 {P-1GP} Ἰησοῦ 2424 {N-GSM} χριστοῦ, 5547 {N-GSM} ὁ 3588 {T-NSM} πατὴρ 3962 {N-NSM} τῆς 3588 {T-GSF} δόξης, 1391 {N-GSF} δῴη 1325 {V-2AAO-3S} ὑμῖν 4771 {P-2DP} πνεῦμα 4151 {N-ASN} σοφίας 4678 {N-GSF} καὶ 2532 {CONJ} ἀποκαλύψεως, 602 {N-GSF} ἐν 1722 {PREP} ἐπιγνώσει 1922 {N-DSF} αὐτοῦ· 846 {P-GSM} "
1,18,"πεφωτισμένους 5461 {V-RPP-APM} τοὺς 3588 {T-APM} ὀφθαλμοὺς 3788 {N-APM} τῆς 3588 {T-GSF} καρδίας 2588 {N-GSF} ὑμῶν, 4771 {P-2GP} εἰς 1519 {PREP} τὸ 3588 {T-ASN} εἰδέναι 1492 {V-RAN} ὑμᾶς 4771 {P-2AP} τίς 5101 {I-NSF} ἐστιν 1510 {V-PAI-3S} ἡ 3588 {T-NSF} ἐλπὶς 1680 {N-NSF} τῆς 3588 {T-GSF} κλήσεως 2821 {N-GSF} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} τίς 5101 {I-NSM} ὁ 3588 {T-NSM} πλοῦτος 4149 {N-NSM} τῆς 3588 {T-GSF} δόξης 1391 {N-GSF} τῆς 3588 {T-GSF} κληρονομίας 2817 {N-GSF} αὐτοῦ 846 {P-GSM} ἐν 1722 {PREP} τοῖς 3588 {T-DPM} ἁγίοις, 40 {A-DPM} "
1,19,"καὶ 2532 {CONJ} τί 5101 {I-NSN} τὸ 3588 {T-NSN} ὑπερβάλλον 5235 {V-PAP-NSN} μέγεθος 3174 {N-NSN} τῆς 3588 {T-GSF} δυνάμεως 1411 {N-GSF} αὐτοῦ 846 {P-GSM} εἰς 1519 {PREP} ἡμᾶς 1473 {P-1AP} τοὺς 3588 {T-APM} πιστεύοντας, 4100 {V-PAP-APM} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} ἐνέργειαν 1753 {N-ASF} τοῦ 3588 {T-GSN} κράτους 2904 {N-GSN} τῆς 3588 {T-GSF} ἰσχύος 2479 {N-GSF} αὐτοῦ 846 {P-GSM} "
1,20,"ἣν 3739 {R-ASF} ἐνήργησεν 1754 {V-AAI-3S} ἐν 1722 {PREP} τῷ 3588 {T-DSM} χριστῷ, 5547 {N-DSM} ἐγείρας 1453 {V-AAP-NSM} αὐτὸν 846 {P-ASM} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} νεκρῶν, 3498 {A-GPM} καὶ 2532 {CONJ} ἐκάθισεν 2523 {V-AAI-3S} ἐν 1722 {PREP} δεξιᾷ 1188 {A-DSF} αὐτοῦ 846 {P-GSM} ἐν 1722 {PREP} τοῖς 3588 {T-DPN} ἐπουρανίοις, 2032 {A-DPN} "
1,21,"ὑπεράνω 5231 {ADV} πάσης 3956 {A-GSF} ἀρχῆς 746 {N-GSF} καὶ 2532 {CONJ} ἐξουσίας 1849 {N-GSF} καὶ 2532 {CONJ} δυνάμεως 1411 {N-GSF} καὶ 2532 {CONJ} κυριότητος, 2963 {N-GSF} καὶ 2532 {CONJ} παντὸς 3956 {A-GSN} ὀνόματος 3686 {N-GSN} ὀνομαζομένου 3687 {V-PPP-GSN} οὐ 3756 {PRT-N} μόνον 3440 {ADV} ἐν 1722 {PREP} τῷ 3588 {T-DSM} αἰῶνι 165 {N-DSM} τούτῳ, 3778 {D-DSM} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} ἐν 1722 {PREP} τῷ 3588 {T-DSM} μέλλοντι· 3195 {V-PAP-DSM} "
1,22,"καὶ 2532 {CONJ} πάντα 3956 {A-APN} ὑπέταξεν 5293 {V-AAI-3S} ὑπὸ 5259 {PREP} τοὺς 3588 {T-APM} πόδας 4228 {N-APM} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} αὐτὸν 846 {P-ASM} ἔδωκεν 1325 {V-AAI-3S} κεφαλὴν 2776 {N-ASF} ὑπὲρ 5228 {PREP} πάντα 3956 {A-APN} τῇ 3588 {T-DSF} ἐκκλησίᾳ, 1577 {N-DSF} "
1,23,"ἥτις 3748 {R-NSF} ἐστὶν 1510 {V-PAI-3S} τὸ 3588 {T-NSN} σῶμα 4983 {N-NSN} αὐτοῦ, 846 {P-GSM} τὸ 3588 {T-NSN} πλήρωμα 4138 {N-NSN} τοῦ 3588 {T-GSM} τὰ 3588 {T-APN} πάντα 3956 {A-APN} ἐν 1722 {PREP} πᾶσιν 3956 {A-DPN} πληρουμένου. 4137 {V-PMP-GSM} "
2,1,"Καὶ 2532 {CONJ} ὑμᾶς 4771 {P-2AP} ὄντας 1510 {V-PAP-APM} νεκροὺς 3498 {A-APM} τοῖς 3588 {T-DPN} παραπτώμασιν 3900 {N-DPN} καὶ 2532 {CONJ} ταῖς 3588 {T-DPF} ἁμαρτίαις, 266 {N-DPF} "
2,2,"ἐν 1722 {PREP} αἷς 3739 {R-DPF} ποτὲ 4218 {PRT} περιεπατήσατε 4043 {V-AAI-2P} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} αἰῶνα 165 {N-ASM} τοῦ 3588 {T-GSM} κόσμου 2889 {N-GSM} τούτου, 3778 {D-GSM} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} ἄρχοντα 758 {N-ASM} τῆς 3588 {T-GSF} ἐξουσίας 1849 {N-GSF} τοῦ 3588 {T-GSM} ἀέρος, 109 {N-GSM} τοῦ 3588 {T-GSN} πνεύματος 4151 {N-GSN} τοῦ 3588 {T-GSN} νῦν 3568 {ADV} ἐνεργοῦντος 1754 {V-PAP-GSN} ἐν 1722 {PREP} τοῖς 3588 {T-DPM} υἱοῖς 5207 {N-DPM} τῆς 3588 {T-GSF} ἀπειθείας· 543 {N-GSF} "
2,3,"ἐν 1722 {PREP} οἷς 3739 {R-DPM} καὶ 2532 {CONJ} ἡμεῖς 1473 {P-1NP} πάντες 3956 {A-NPM} ἀνεστράφημέν 390 {V-2API-1P} ποτε 4218 {PRT} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} ἐπιθυμίαις 1939 {N-DPF} τῆς 3588 {T-GSF} σαρκὸς 4561 {N-GSF} ἡμῶν, 1473 {P-1GP} ποιοῦντες 4160 {V-PAP-NPM} τὰ 3588 {T-APN} θελήματα 2307 {N-APN} τῆς 3588 {T-GSF} σαρκὸς 4561 {N-GSF} καὶ 2532 {CONJ} τῶν 3588 {T-GPF} διανοιῶν, 1271 {N-GPF} καὶ 2532 {CONJ} ἦμεν 1510 {V-IAI-1P} τέκνα 5043 {N-NPN} φύσει 5449 {N-DSF} ὀργῆς, 3709 {N-GSF} ὡς 5613 {ADV} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} λοιποί· 3062 {A-NPM} "
2,4,"ὁ 3588 {T-NSM} δὲ 1161 {CONJ} θεός, 2316 {N-NSM} πλούσιος 4145 {A-NSM} ὢν 1510 {V-PAP-NSM} ἐν 1722 {PREP} ἐλέει, 1656 {N-DSN} διὰ 1223 {PREP} τὴν 3588 {T-ASF} πολλὴν 4183 {A-ASF} ἀγάπην 26 {N-ASF} αὐτοῦ 846 {P-GSM} ἣν 3739 {R-ASF} ἠγάπησεν 25 {V-AAI-3S} ἡμᾶς, 1473 {P-1AP} "
2,5,καὶ 2532 {CONJ} ὄντας 1510 {V-PAP-APM} ἡμᾶς 1473 {P-1AP} νεκροὺς 3498 {A-APM} τοῖς 3588 {T-DPN} παραπτώμασιν 3900 {N-DPN} συνεζῳοποίησεν 4806 {V-AAI-3S} τῷ 3588 {T-DSM} χριστῷ- 5547 {N-DSM} χάριτί 5485 {N-DSF} ἐστε 1510 {V-PAI-2P} σεσῳσμένοι- 4982 {V-RPP-NPM} 
2,6,"καὶ 2532 {CONJ} συνήγειρεν, 4891 {V-AAI-3S} καὶ 2532 {CONJ} συνεκάθισεν 4776 {V-AAI-3S} ἐν 1722 {PREP} τοῖς 3588 {T-DPN} ἐπουρανίοις 2032 {A-DPN} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ· 2424 {N-DSM} "
2,7,ἵνα 2443 {CONJ} ἐνδείξηται 1731 {V-AMS-3S} ἐν 1722 {PREP} τοῖς 3588 {T-DPM} αἰῶσιν 165 {N-DPM} τοῖς 3588 {T-DPM} ἐπερχομένοις 1904 {V-PNP-DPM} τὸν 3588 {T-ASM} ὑπερβάλλοντα 5235 {V-PAP-ASM} πλοῦτον 4149 {N-ASM} τῆς 3588 {T-GSF} χάριτος 5485 {N-GSF} αὐτοῦ 846 {P-GSM} ἐν 1722 {PREP} χρηστότητι 5544 {N-DSF} ἐφ’ 1909 {PREP} ἡμᾶς 1473 {P-1AP} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ· 2424 {N-DSM} 
2,8,"τῇ 3588 {T-DSF} γὰρ 1063 {CONJ} χάριτί 5485 {N-DSF} ἐστε 1510 {V-PAI-2P} σεσῳσμένοι 4982 {V-RPP-NPM} διὰ 1223 {PREP} τῆς 3588 {T-GSF} πίστεως, 4102 {N-GSF} καὶ 2532 {CONJ} τοῦτο 3778 {D-NSN} οὐκ 3756 {PRT-N} ἐξ 1537 {PREP} ὑμῶν· 4771 {P-2GP} θεοῦ 2316 {N-GSM} τὸ 3588 {T-NSN} δῶρον· 1435 {N-NSN} "
2,9,"οὐκ 3756 {PRT-N} ἐξ 1537 {PREP} ἔργων, 2041 {N-GPN} ἵνα 2443 {CONJ} μή 3361 {PRT-N} τις 5100 {X-NSM} καυχήσηται. 2744 {V-ADS-3S} "
2,10,"Αὐτοῦ 846 {P-GSM} γάρ 1063 {CONJ} ἐσμεν 1510 {V-PAI-1P} ποίημα, 4161 {N-NSN} κτισθέντες 2936 {V-APP-NPM} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ 2424 {N-DSM} ἐπὶ 1909 {PREP} ἔργοις 2041 {N-DPN} ἀγαθοῖς, 18 {A-DPN} οἷς 3739 {R-DPN} προητοίμασεν 4282 {V-AAI-3S} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} ἵνα 2443 {CONJ} ἐν 1722 {PREP} αὐτοῖς 846 {P-DPN} περιπατήσωμεν. 4043 {V-AAS-1P} "
2,11,"Διὸ 1352 {CONJ} μνημονεύετε 3421 {V-PAM-2P} ὅτι 3754 {CONJ} ὑμεῖς 4771 {P-2NP} ποτὲ 4218 {PRT} τὰ 3588 {T-NPN} ἔθνη 1484 {N-NPN} ἐν 1722 {PREP} σαρκί, 4561 {N-DSF} οἱ 3588 {T-NPM} λεγόμενοι 3004 {V-PPP-NPM} ἀκροβυστία 203 {N-NSF} ὑπὸ 5259 {PREP} τῆς 3588 {T-GSF} λεγομένης 3004 {V-PPP-GSF} περιτομῆς 4061 {N-GSF} ἐν 1722 {PREP} σαρκὶ 4561 {N-DSF} χειροποιήτου, 5499 {A-GSF} "
2,12,"ὅτι 3754 {CONJ} ἦτε 1510 {V-IAI-2P} ἐν 1722 {PREP} τῷ 3588 {T-DSM} καιρῷ 2540 {N-DSM} ἐκείνῳ 1565 {D-DSM} χωρὶς 5565 {ADV} χριστοῦ, 5547 {N-GSM} ἀπηλλοτριωμένοι 526 {V-RPP-NPM} τῆς 3588 {T-GSF} πολιτείας 4174 {N-GSF} τοῦ 3588 {T-GSM} Ἰσραήλ, 2474 {N-PRI} καὶ 2532 {CONJ} ξένοι 3581 {A-NPM} τῶν 3588 {T-GPF} διαθηκῶν 1242 {N-GPF} τῆς 3588 {T-GSF} ἐπαγγελίας, 1860 {N-GSF} ἐλπίδα 1680 {N-ASF} μὴ 3361 {PRT-N} ἔχοντες, 2192 {V-PAP-NPM} καὶ 2532 {CONJ} ἄθεοι 112 {A-NPM} ἐν 1722 {PREP} τῷ 3588 {T-DSM} κόσμῳ. 2889 {N-DSM} "
2,13,Νυνὶ 3570 {ADV} δὲ 1161 {CONJ} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ 2424 {N-DSM} ὑμεῖς 4771 {P-2NP} οἱ 3588 {T-NPM} ποτὲ 4218 {PRT} ὄντες 1510 {V-PAP-NPM} μακρὰν 3112 {ADV} ἐγγὺς 1451 {ADV} ἐγενήθητε 1096 {V-AOI-2P} ἐν 1722 {PREP} τῷ 3588 {T-DSN} αἵματι 129 {N-DSN} τοῦ 3588 {T-GSM} χριστοῦ. 5547 {N-GSM}
2,14,"Αὐτὸς 846 {P-NSM} γάρ 1063 {CONJ} ἐστιν 1510 {V-PAI-3S} ἡ 3588 {T-NSF} εἰρήνη 1515 {N-NSF} ἡμῶν, 1473 {P-1GP} ὁ 3588 {T-NSM} ποιήσας 4160 {V-AAP-NSM} τὰ 3588 {T-APN} ἀμφότερα 297 {A-APN} ἕν, 1520 {A-ASN} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} μεσότοιχον 3320 {N-ASN} τοῦ 3588 {T-GSM} φραγμοῦ 5418 {N-GSM} λύσας, 3089 {V-AAP-NSM} "
2,15,"τὴν 3588 {T-ASF} ἔχθραν 2189 {N-ASF} ἐν 1722 {PREP} τῇ 3588 {T-DSF} σαρκὶ 4561 {N-DSF} αὐτοῦ, 846 {P-GSM} τὸν 3588 {T-ASM} νόμον 3551 {N-ASM} τῶν 3588 {T-GPF} ἐντολῶν 1785 {N-GPF} ἐν 1722 {PREP} δόγμασιν, 1378 {N-DPN} καταργήσας· 2673 {V-AAP-NSM} ἵνα 2443 {CONJ} τοὺς 3588 {T-APM} δύο 1417 {A-NUI} κτίσῃ 2936 {V-AAS-3S} ἐν 1722 {PREP} ἑαυτῷ 1438 {F-3DSM} εἰς 1519 {PREP} ἕνα 1520 {A-ASM} καινὸν 2537 {A-ASM} ἄνθρωπον, 444 {N-ASM} ποιῶν 4160 {V-PAP-NSM} εἰρήνην, 1515 {N-ASF} "
2,16,"καὶ 2532 {CONJ} ἀποκαταλλάξῃ 604 {V-AAS-3S} τοὺς 3588 {T-APM} ἀμφοτέρους 297 {A-APM} ἐν 1722 {PREP} ἑνὶ 1520 {A-DSN} σώματι 4983 {N-DSN} τῷ 3588 {T-DSM} θεῷ 2316 {N-DSM} διὰ 1223 {PREP} τοῦ 3588 {T-GSM} σταυροῦ, 4716 {N-GSM} ἀποκτείνας 615 {V-AAP-NSM} τὴν 3588 {T-ASF} ἔχθραν 2189 {N-ASF} ἐν 1722 {PREP} αὐτῷ· 846 {P-DSM} "
2,17,καὶ 2532 {CONJ} ἐλθὼν 2064 {V-2AAP-NSM} εὐηγγελίσατο 2097 {V-AMI-3S} εἰρήνην 1515 {N-ASF} ὑμῖν 4771 {P-2DP} τοῖς 3588 {T-DPM} μακρὰν 3112 {ADV} καὶ 2532 {CONJ} τοῖς 3588 {T-DPM} ἐγγύς· 1451 {ADV} 
2,18,ὅτι 3754 {CONJ} δι’ 1223 {PREP} αὐτοῦ 846 {P-GSM} ἔχομεν 2192 {V-PAI-1P} τὴν 3588 {T-ASF} προσαγωγὴν 4318 {N-ASF} οἱ 3588 {T-NPM} ἀμφότεροι 297 {A-NPM} ἐν 1722 {PREP} ἑνὶ 1520 {A-DSN} πνεύματι 4151 {N-DSN} πρὸς 4314 {PREP} τὸν 3588 {T-ASM} πατέρα. 3962 {N-ASM} 
2,19,"Ἄρα 686 {PRT} οὖν 3767 {CONJ} οὐκέτι 3765 {ADV-N} ἐστὲ 1510 {V-PAI-2P} ξένοι 3581 {A-NPM} καὶ 2532 {CONJ} πάροικοι, 3941 {A-NPM} ἀλλὰ 235 {CONJ} συμπολῖται 4847 {N-NPM} τῶν 3588 {T-GPM} ἁγίων 40 {A-GPM} καὶ 2532 {CONJ} οἰκεῖοι 3609 {A-NPM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} "
2,20,"ἐποικοδομηθέντες 2026 {V-APP-NPM} ἐπὶ 1909 {PREP} τῷ 3588 {T-DSM} θεμελίῳ 2310 {N-DSM} τῶν 3588 {T-GPM} ἀποστόλων 652 {N-GPM} καὶ 2532 {CONJ} προφητῶν, 4396 {N-GPM} ὄντος 1510 {V-PAP-GSM} ἀκρογωνιαίου 204 {A-GSM} αὐτοῦ 846 {P-GSM} Ἰησοῦ 2424 {N-GSM} χριστοῦ, 5547 {N-GSM} "
2,21,"ἐν 1722 {PREP} ᾧ 3739 {R-DSM} πᾶσα 3956 {A-NSF} οἰκοδομὴ 3619 {N-NSF} συναρμολογουμένη 4883 {V-PPP-NSF} αὔξει 837 {V-PAI-3S} εἰς 1519 {PREP} ναὸν 3485 {N-ASM} ἅγιον 40 {A-ASM} ἐν 1722 {PREP} κυρίῳ, 2962 {N-DSM} "
2,22,ἐν 1722 {PREP} ᾧ 3739 {R-DSM} καὶ 2532 {CONJ} ὑμεῖς 4771 {P-2NP} συνοικοδομεῖσθε 4925 {V-PPI-2P} εἰς 1519 {PREP} κατοικητήριον 2732 {N-ASN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἐν 1722 {PREP} πνεύματι. 4151 {N-DSN}
3,1,"Τούτου 3778 {D-GSN} χάριν 5484 {PREP} ἐγὼ 1473 {P-1NS} Παῦλος 3972 {N-NSM} ὁ 3588 {T-NSM} δέσμιος 1198 {N-NSM} τοῦ 3588 {T-GSM} χριστοῦ 5547 {N-GSM} Ἰησοῦ 2424 {N-GSM} ὑπὲρ 5228 {PREP} ὑμῶν 4771 {P-2GP} τῶν 3588 {T-GPN} ἐθνῶν, 1484 {N-GPN} "
3,2,"εἴγε 1489 {COND} ἠκούσατε 191 {V-AAI-2P} τὴν 3588 {T-ASF} οἰκονομίαν 3622 {N-ASF} τῆς 3588 {T-GSF} χάριτος 5485 {N-GSF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} τῆς 3588 {T-GSF} δοθείσης 1325 {V-APP-GSF} μοι 1473 {P-1DS} εἰς 1519 {PREP} ὑμᾶς, 4771 {P-2AP} "
3,3,"ὅτι 3754 {CONJ} κατὰ 2596 {PREP} ἀποκάλυψιν 602 {N-ASF} ἐγνώρισέν 1107 {V-AAI-3S} μοι 1473 {P-1DS} τὸ 3588 {T-ASN} μυστήριον, 3466 {N-ASN} καθὼς 2531 {ADV} προέγραψα 4270 {V-AAI-1S} ἐν 1722 {PREP} ὀλίγῳ, 3641 {A-DSN} "
